minutesPlayed;tm_id;ss_id;season_origen;season_futuro_id;tipo_dato;accuratePassesPercentage;goalConversionPercentage;penaltyConversionPercentage;goals_p90;assists_p90;shotsOnTarget_p90;shotsOffTarget_p90;blockedShots_p90;keyPasses_p90;successfulDribbles_p90;offsides_p90;clearances_p90;dribbledPast_p90;fouls_p90;wasFouled_p90;aerialDuelsWon_p90;accurateFinalThirdPasses_p90;accurateLongBalls_p90;accurateCrosses_p90;yellowCards_p90
795;366028;826376;2020_2021;35813;futuro_real;76.69376693766937;0.0;0.0;0.0;0.0;0.0;0.45283018867924524;0.22641509433962262;0.0;0.11320754716981131;0.11320754716981131;0.7924528301886792;1.2452830188679245;1.3584905660377358;2.3773584905660377;1.1320754716981132;5.660377358490566;2.943396226415094;0.0;0.22641509433962262
996;368844;924924;2020_2021;35813;futuro_real;74.27055702917772;0.0;0.0;0.0;0.0;0.09036144578313253;0.18072289156626506;0.0;0.3614457831325301;0.18072289156626506;0.18072289156626506;1.355421686746988;0.3614457831325301;1.8072289156626506;2.1686746987951806;0.45180722891566266;5.692771084337349;2.3493975903614457;0.3614457831325301;0.5421686746987951
1141;375178;805270;2020_2021;35813;futuro_real;79.60396039603961;0.0;0.0;0.0;0.0;0.07887817703768625;0.315512708150745;0.315512708150745;0.23663453111305874;0.39439088518843124;0.07887817703768625;3.865030674846626;0.315512708150745;1.1042944785276074;1.26205083260298;2.8396143733567047;2.681858019281332;5.442594215600351;0.0;0.39439088518843124
916;375364;805259;2020_2021;35813;futuro_real;71.82448036951502;8.823529411764707;0.0;0.29475982532751094;0.19650655021834063;1.0807860262008735;1.3755458515283843;0.8842794759825328;2.554585152838428;0.7860262008733625;0.0;0.29475982532751094;0.5895196506550219;2.8493449781659392;3.3406113537117905;0.6877729257641921;12.77292576419214;3.6353711790393017;0.8842794759825328;0.39301310043668125
1174;390609;868711;2020_2021;35813;futuro_real;72.6457399103139;0.0;0.0;0.0;0.07666098807495741;0.0;0.22998296422487224;0.15332197614991483;0.7666098807495741;0.30664395229982966;0.22998296422487224;1.2265758091993186;0.5366269165247018;0.6132879045996593;0.6132879045996593;1.1499148211243613;4.829642248722317;2.2998296422487225;0.5366269165247018;0.07666098807495741
187;398023;836280;2020_2021;35813;futuro_real;81.17647058823529;20.0;0.0;0.48128342245989303;0.48128342245989303;1.443850267379679;0.48128342245989303;0.48128342245989303;0.48128342245989303;0.48128342245989303;0.48128342245989303;0.0;0.48128342245989303;0.48128342245989303;2.406417112299465;0.48128342245989303;12.513368983957218;0.0;0.9625668449197861;0.0
1854;409092;926640;2020_2021;35813;futuro_real;73.20441988950276;23.809523809523807;100.0;0.24271844660194172;0.0;0.3883495145631068;0.48543689320388345;0.14563106796116504;0.0970873786407767;0.24271844660194172;0.0;4.417475728155339;0.9708737864077669;1.2135922330097086;0.9708737864077669;2.233009708737864;2.6213592233009706;4.077669902912621;0.04854368932038835;0.1941747572815534
815;422855;883329;2020_2021;35813;futuro_real;81.5426997245179;25.0;0.0;0.22085889570552147;0.0;0.33128834355828224;0.33128834355828224;0.22085889570552147;0.7730061349693251;0.7730061349693251;0.0;1.325153374233129;0.8834355828220859;1.7668711656441718;1.7668711656441718;0.44171779141104295;9.276073619631902;2.871165644171779;0.5521472392638037;0.0
1806;422934;876931;2020_2021;35813;futuro_real;75.53058676654182;12.727272727272727;0.0;0.3488372093023256;0.14950166112956811;1.0465116279069768;1.2956810631229236;0.39867109634551495;1.893687707641196;1.345514950166113;0.09966777408637874;0.29900332225913623;0.29900332225913623;0.8471760797342193;1.5448504983388704;0.4983388704318937;12.558139534883722;3.5382059800664454;1.3953488372093024;0.04983388704318937
1850;433698;887125;2020_2021;35813;futuro_real;78.875;0.0;0.0;0.0;0.09729729729729729;0.14594594594594593;0.3405405405405405;0.24324324324324323;0.8756756756756756;0.5837837837837837;0.19459459459459458;1.508108108108108;0.827027027027027;1.1675675675675674;0.7783783783783783;0.6324324324324324;6.081081081081081;3.1135135135135132;0.5837837837837837;0.09729729729729729
1525;434192;883768;2020_2021;35813;futuro_real;78.1437125748503;14.285714285714285;0.0;0.11803278688524592;0.05901639344262296;0.17704918032786887;0.2950819672131148;0.35409836065573774;0.5311475409836066;0.2950819672131148;0.11803278688524592;0.8852459016393444;0.8852459016393444;1.0622950819672132;0.6491803278688525;0.6491803278688525;6.019672131147542;2.832786885245902;0.05901639344262296;0.11803278688524592
490;439631;876929;2020_2021;35813;futuro_real;74.71910112359551;11.538461538461538;0.0;0.5510204081632653;0.36734693877551017;1.836734693877551;1.836734693877551;1.1020408163265305;2.020408163265306;1.836734693877551;0.7346938775510203;0.18367346938775508;0.5510204081632653;1.2857142857142856;2.7551020408163263;1.4693877551020407;12.489795918367346;1.836734693877551;0.5510204081632653;0.36734693877551017
1309;441758;879621;2020_2021;35813;futuro_real;79.59558823529412;0.0;0.0;0.0;0.0;0.13750954927425516;0.20626432391138275;0.0;0.06875477463712758;0.48128342245989303;0.06875477463712758;3.3689839572192515;0.5500381970970206;1.1000763941940412;1.306340718105424;1.9251336898395721;3.1627196333078684;3.8502673796791442;0.0;0.20626432391138275
1110;44603;26874;2020_2021;35813;futuro_real;76.7175572519084;7.6923076923076925;0.0;0.08108108108108107;0.08108108108108107;0.4054054054054054;0.4054054054054054;0.24324324324324323;0.4054054054054054;0.3243243243243243;0.0;2.5945945945945943;0.48648648648648646;1.9459459459459458;0.6486486486486486;2.4324324324324325;8.594594594594595;3.7297297297297294;0.16216216216216214;0.16216216216216214
252;453044;846808;2020_2021;35813;futuro_real;81.75182481751825;0.0;0.0;0.0;0.0;0.35714285714285715;0.35714285714285715;0.35714285714285715;2.5;0.35714285714285715;0.0;0.35714285714285715;1.0714285714285714;0.7142857142857143;0.7142857142857143;0.0;16.42857142857143;2.5;0.35714285714285715;0.7142857142857143
375;483713;882860;2020_2021;35813;futuro_real;77.6978417266187;7.142857142857142;0.0;0.24;0.48;0.96;1.44;0.96;3.36;3.36;0.24;0.0;0.96;3.1199999999999997;3.36;0.24;14.399999999999999;1.68;2.6399999999999997;0.24
1662;483714;883296;2020_2021;35813;futuro_real;79.3929712460064;11.76470588235294;0.0;0.21660649819494587;0.21660649819494587;0.4873646209386282;0.6498194945848376;0.703971119133574;2.003610108303249;1.2996389891696751;0.1624548736462094;0.21660649819494587;0.6498194945848376;1.0830324909747293;2.815884476534296;0.43321299638989175;9.36823104693141;1.2454873646209388;1.407942238267148;0.0
884;483715;883812;2020_2021;35813;futuro_real;65.48223350253807;33.33333333333333;100.0;0.5090497737556561;0.10180995475113122;0.6108597285067873;0.8144796380090498;0.10180995475113122;0.7126696832579185;0.5090497737556561;0.7126696832579185;0.8144796380090498;0.916289592760181;1.832579185520362;1.3235294117647058;2.952488687782805;4.479638009049774;0.30542986425339363;0.0;0.30542986425339363
