tm_id;ss_id;nombre_jugador;season;accurateCrosses_p90;accurateFinalThirdPasses_p90;accurateLongBalls_p90;accuratePassesPercentage;aerialDuelsWon_p90;assists_p90;blockedShots_p90;clearances_p90;contexto_equipo_top;dribbledPast_p90;edad;fouls_p90;goalConversionPercentage;goals_p90;keyPasses_p90;minutesPlayed;nac_Argentina;nac_Colombia;nac_Perú;nac_Uruguay;offsides_p90;penaltyConversionPercentage;pos_Delantero;pos_Mediocampista;proviene_club_grande;proviene_liga_extranjera;shotsOffTarget_p90;shotsOnTarget_p90;successfulDribbles_p90;wasFouled_p90;yellowCards_p90;riesgo_fichaje
202906;339657;Felipe Rodríguez;2020_2021;2.216748768472906;9.753694581280788;1.463054187192118;75.8815232722144;0.354679802955665;0.3103448275862068;0.3103448275862068;0.2660098522167488;0;1.41871921182266;30;1.064039408866995;19.51219512195122;0.354679802955665;2.482758620689655;2030.0;0;0;0;1;0.0886699507389162;62.5;1;0;0;1;0.5320197044334976;0.9753694581280788;1.9507389162561573;2.083743842364532;0.2216748768472906;0.0
201043;358202;Gianmarco Gambetta;2020_2021;0.0;2.633228840125392;4.7962382445141065;74.16267942583733;2.9153605015673985;0.0;0.0940438871473354;5.36050156739812;0;0.658307210031348;29;2.0689655172413794;0.0;0.0;0.0;957.0;0;0;1;0;0.0;0.0;0;0;0;1;0.0940438871473354;0.0940438871473354;0.2821316614420063;0.5642633228840126;0.2821316614420063;1.0
196037;340077;Pablo Lavandeira;2020_2021;0.1253481894150417;6.267409470752089;0.6267409470752089;71.14093959731544;0.3760445682451253;0.2506963788300835;0.7520891364902507;0.6267409470752089;0;0.5013927576601671;30;1.2534818941504178;15.789473684210526;0.3760445682451253;1.8802228412256268;718.0;0;0;0;1;0.2506963788300835;100.0;0;1;1;1;0.7520891364902507;0.8774373259052924;0.6267409470752089;1.2534818941504178;0.2506963788300835;0.0
195858;826377;Yhirbis Córdova;2020_2021;0.4225352112676056;6.197183098591549;3.192488262910798;71.67630057803468;0.704225352112676;0.0;0.1877934272300469;1.6901408450704225;0;0.704225352112676;29;1.6901408450704225;9.090909090909092;0.0469483568075117;0.704225352112676;1917.0;0;0;1;0;0.0;0.0;0;0;0;1;0.1408450704225352;0.1877934272300469;0.3286384976525821;1.8309859154929575;0.3286384976525821;0.0
194999;248059;Raziel García;2020_2021;1.4600231749710313;18.146002317497103;3.962920046349942;79.8804780876494;0.7300115874855156;0.3128621089223639;0.3128621089223639;0.0;0;0.7300115874855156;26;1.3557358053302433;0.0;0.0;2.9200463499420626;863.0;0;0;1;0;0.0;0.0;0;1;0;1;0.5214368482039398;0.7300115874855156;2.190034762456547;0.7300115874855156;0.2085747392815759;0.0
189283;220921;Carlos Ascues;2020_2021;0.096051227321238;8.692636072572038;2.0170757737459977;80.62130177514793;0.816435432230523;0.144076840981857;0.576307363927428;0.8644610458911419;0;0.576307363927428;28;2.305229455709712;8.51063829787234;0.192102454642476;1.0565635005336178;1874.0;0;0;1;0;0.576307363927428;0.0;0;0;1;0;0.576307363927428;1.104589114194237;0.9124866595517608;1.152614727854856;0.288153681963714;0.0
176400;220931;Jorge Bazán;2020_2021;0.4572396274343777;16.079593564775614;0.838272650296359;85.90163934426229;0.6858594411515665;0.1524132091447925;0.9906858594411516;0.3810330228619814;0;0.3048264182895851;29;1.066892464013548;0.0;0.0;1.7527519051651144;1181.0;0;0;1;0;0.0762066045723962;0.0;1;0;0;0;0.4572396274343777;0.2286198137171888;0.9144792548687554;1.4479254868755294;0.0;0.0
169992;786311;Ernest Nungaray;2020_2021;0.3744798890429958;7.115117891816921;2.4341192787794728;75.42087542087542;1.5603328710124826;0.1248266296809986;0.4368932038834952;1.3730929264909848;0;1.3730929264909848;28;1.3730929264909848;4.0;0.0624133148404993;0.9361997226074896;1442.0;0;0;0;0;0.0624133148404993;0.0;0;1;0;1;0.8737864077669903;0.2496532593619972;0.1248266296809986;0.8737864077669903;0.3744798890429958;0.0
155041;123904;Othoniel Arce;2020_2021;0.4287983059820011;11.57755426151403;0.8099523557437799;77.95620437956204;1.9057702488088937;0.0952885124404446;0.3335097935415564;0.6670195870831128;0;0.5717310746426681;30;1.4769719428268926;18.571428571428573;0.6193753308628904;2.096347273689783;1889.0;0;0;0;0;1.095817893065114;100.0;1;0;1;0;1.4293276866066704;1.5722604552673374;0.9528851244044468;1.0005293806246691;0.142932768660667;0.0
146822;339169;Tarek Carranza;2020_2021;0.0723472668810289;8.247588424437298;4.991961414790997;79.15993537964458;2.315112540192926;0.0;0.1446945337620578;1.4469453376205788;0;1.012861736334405;28;1.3745980707395498;12.5;0.1446945337620578;0.7958199356913183;1244.0;0;0;1;0;0.0;100.0;0;1;0;1;0.7234726688102894;0.2893890675241157;0.5787781350482315;0.5787781350482315;0.1446945337620578;0.0
