tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
313437;351398;58156;Javier Sanguinetti;33;Argentina;Mediocentro ofensivo;GV San José;2247;29;27;12;82;33;35;14;10;75;9;2;18;0;2;2;2;29;10;30;16;0;18;25;12;71;1025;816;364;66;32;422;23;7;0
97013;143886;57741;Marlon de Jesús;32;Ecuador;Delantero centro;Unión Comercio;1651;21;20;8;64;19;23;22;2;22;2;0;13;1;4;4;9;6;0;14;5;0;21;31;38;49;296;200;73;9;3;205;24;1;0
242546;1100345;63819;Yonatan Murillo;31;Colombia;Defensa central;Once Caldas;225;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;5;0;0;1;0;5;7;81;68;3;7;0;15;0;0;0
242546;1100345;57374;Yonatan Murillo;31;Colombia;Defensa central;Once Caldas;979;15;8;0;1;0;1;0;1;3;1;0;1;0;0;0;1;17;14;57;10;0;12;3;21;21;322;242;15;20;0;90;1;5;0
874831;1411422;57741;Piero Magallanes;23;Perú;Extremo derecho;Comerciantes;2573;34;29;4;39;9;14;16;3;35;6;0;37;3;3;3;0;18;6;7;5;0;49;65;6;120;745;564;198;51;13;423;55;6;0
490614;876924;57741;Diego Carabaño;26;Perú;Mediocentro;Los Chankas;1683;26;22;0;39;6;25;8;8;37;6;0;10;0;0;0;1;19;16;11;13;0;35;15;8;43;991;814;279;185;15;286;20;5;1
249967;925232;57741;Juan Barreda;31;Perú;Defensa central;Juan Aurich;427;6;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;7;4;15;3;0;4;2;6;9;124;79;9;6;0;47;1;1;0
814636;989258;57741;Marcelo Gaona;25;Perú;Defensa central;CA Mannucci;418;13;4;0;5;3;2;0;0;2;0;0;2;0;0;0;0;5;2;9;4;0;2;1;9;8;141;85;22;6;0;71;0;1;1
331818;805332;57741;Miguel Carranza;28;Perú;Extremo derecho;Unión Comercio;1599;23;19;0;14;7;3;4;1;35;3;0;24;1;0;0;2;14;5;5;6;0;13;47;6;85;427;302;125;9;19;270;21;2;0
839993;1092343;58043;Enzo Fernández;32;Argentina;Extremo derecho;Mushuc Runa SC;725;13;11;5;26;15;9;2;0;15;0;2;4;0;0;0;2;5;3;7;7;0;14;8;9;16;148;98;52;11;5;114;7;1;1
839993;1092343;57782;Enzo Fernández;32;Argentina;Extremo derecho;Mushuc Runa SC;269;10;2;1;2;1;0;1;0;4;0;0;10;0;1;1;1;0;0;0;5;0;7;4;2;0;87;60;8;8;7;0;0;3;0
325147;557108;57782;Nahuel Luján;28;Argentina;Extremo izquierdo;San Miguel;2942;37;35;2;68;19;0;0;2;50;0;0;277;0;0;0;5;0;0;5;40;0;38;172;20;0;817;596;103;58;42;0;0;7;0
94761;883299;57741;Janio Pósito;34;Perú;Delantero centro;AD Tarma;1596;31;18;10;42;23;12;7;0;13;0;5;3;0;4;4;15;10;3;7;2;1;16;14;19;27;268;191;83;7;1;148;20;3;1
146292;932870;57741;Alan Pérez;33;Argentina;Defensa central;Cusco FC;2970;33;33;0;9;1;6;2;0;9;1;0;3;0;0;0;0;29;24;82;6;1;24;9;45;41;1669;1361;160;130;2;340;2;8;0
832217;1086281;57741;Yimy Gamero;22;Perú;Pivote;FBC Melgar;2059;26;23;1;27;8;9;10;4;40;3;0;9;0;0;0;1;39;21;19;24;0;16;33;13;81;851;657;221;53;8;322;14;2;0
1011264;1415942;57741;Catriel Cabellos;19;Perú;Mediocentro;Racing;2079;31;23;6;40;13;18;9;4;21;4;3;20;1;0;0;3;19;11;4;16;0;21;30;10;69;716;561;190;49;13;268;27;4;0
1011264;1415942;57296;Catriel Cabellos;19;Perú;Mediocentro;Racing;473;6;6;0;4;2;1;1;0;6;3;0;7;0;0;0;1;4;2;3;2;0;7;4;3;15;121;77;20;6;3;67;5;1;0
996587;1650465;57782;Misael Sosa;22;Argentina;Mediocentro ofensivo;Dep. Maipú;2722;35;30;13;45;24;0;0;2;33;0;0;156;0;1;1;22;0;0;6;18;0;27;38;5;0;461;261;15;17;52;0;0;4;0
520457;892073;57741;Gustavo Cazonatti;27;Brasil;Pivote;Tombense;2591;32;32;3;29;10;9;10;4;19;4;3;8;0;0;0;0;71;35;38;15;0;40;42;52;119;1033;840;198;54;1;245;15;8;0
250055;345779;57741;Christofer Gonzales;31;Perú;Mediocentro ofensivo;Universitario;1269;24;14;2;33;15;15;3;2;18;1;1;9;2;0;0;2;25;8;8;8;0;14;52;13;85;575;492;178;36;7;177;15;2;0
325454;924860;58264;Franco Romero;29;Uruguay;Defensa central;Nacional;815;11;7;0;2;0;0;4;0;3;0;0;5;0;0;0;0;0;0;21;17;0;3;0;16;0;525;459;43;52;3;0;0;1;0
325454;924860;57296;Franco Romero;29;Uruguay;Defensa central;Nacional;451;6;5;1;4;1;3;0;0;0;0;1;1;0;0;0;0;5;5;19;1;0;3;0;10;6;277;212;22;34;0;71;2;1;0
325667;901019;58563;Luis Iberico;26;Perú;Extremo izquierdo;Riga;807;17;7;4;23;10;13;0;1;12;0;0;9;0;0;0;3;0;21;6;16;0;16;15;13;0;301;262;17;6;4;0;0;1;0
325726;846366;57741;Adrián Ugarriza;27;Perú;Delantero centro;Sport. Cristal;1738;25;20;10;51;20;25;6;1;28;3;3;26;2;3;3;7;14;3;7;3;0;17;33;17;72;425;287;140;20;0;274;29;2;0
830848;1087004;58043;Ignacio Gariglio;26;Argentina;Defensa central;Delfín SC;1215;14;14;1;8;3;4;1;0;1;0;1;4;2;0;0;2;16;10;72;6;0;11;10;28;30;389;275;28;40;0;123;0;4;1
830848;1087004;57297;Ignacio Gariglio;26;Argentina;Defensa central;Delfín SC;495;6;6;1;6;2;4;0;0;0;0;0;2;0;0;0;0;9;4;25;2;0;5;1;6;12;140;97;9;6;0;52;0;0;0
610563;943177;58043;Cristian García;27;Argentina;Pivote;CAI;780;10;10;0;1;0;0;1;0;1;0;0;3;0;0;0;0;14;6;11;6;0;24;14;25;31;291;212;53;25;0;91;3;7;0
610563;943177;57297;Cristian García;27;Argentina;Pivote;CAI;331;4;4;0;0;0;0;0;0;4;0;0;1;0;0;0;1;11;7;3;5;0;7;3;8;15;136;83;20;6;2;62;1;2;0
330690;805068;57741;Enmanuel Páucar;27;Perú;Pivote;Ayacucho FC;1439;23;18;0;3;0;2;1;0;15;1;0;1;0;0;0;1;15;4;12;2;0;14;11;6;27;497;434;47;30;1;93;14;3;0
249975;339843;57741;Aldair Rodríguez;29;Perú;Delantero centro;Cienciano;2008;32;22;2;26;6;14;6;4;29;7;1;26;0;0;0;8;15;6;13;8;0;26;52;28;90;606;473;183;19;13;307;32;11;0
741727;1018255;57741;Orlando Núñez;24;Perú;Lateral izquierdo;César Vallejo;809;11;10;0;1;0;0;1;1;7;1;0;7;0;0;0;2;16;4;10;6;0;5;25;1;48;270;210;47;18;5;122;3;1;0
483714;883296;57741;Kevin Sandoval;27;Perú;Extremo izquierdo;FBC Melgar;305;12;3;1;17;5;5;7;1;9;2;1;2;1;0;0;1;1;0;0;1;0;5;7;3;10;90;75;34;1;3;50;4;0;0
909314;1129485;57478;Ezequiel Naya;22;Argentina;Delantero centro;Estudiantes LP;719;15;7;1;13;5;7;1;0;8;0;3;3;0;0;0;11;8;0;6;3;0;23;16;37;26;170;101;27;2;1;98;2;1;0
540304;897102;57782;Nicolás Gómez;28;Argentina;Mediocentro;Ferro;2293;31;28;1;13;5;0;7;2;8;0;0;33;0;0;0;1;0;0;35;74;0;42;46;37;0;795;601;109;78;0;0;0;9;0
662699;973664;57741;Yuriel Celi;22;Perú;Mediocentro ofensivo;Universitario;173;10;1;1;7;2;3;2;0;0;0;0;3;0;1;1;0;5;0;0;2;0;4;5;1;13;76;49;25;4;0;44;2;1;0
817656;1068656;57741;Alonso Yovera;23;Perú;Lateral izquierdo;Sin equipo;392;8;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;5;13;3;1;7;2;5;10;112;79;11;9;0;46;0;1;0
265590;146410;58194;Danilo Ortiz;31;Paraguay;Defensa central;Wanderers;1532;21;17;0;11;2;0;14;0;2;0;0;1;0;0;0;7;0;0;60;46;0;18;2;72;0;809;671;59;84;5;0;0;4;0
662706;1049077;57741;Sebastián Cavero;22;Perú;Lateral izquierdo;FBC Melgar;435;10;4;0;4;0;0;4;1;6;1;0;2;0;0;0;3;13;5;7;5;0;9;2;4;17;157;121;50;2;2;67;2;2;0
127459;169935;57741;Osnar Noronha;32;Perú;Delantero centro;César Vallejo;1133;30;9;2;18;9;6;3;1;11;1;1;10;0;1;1;6;10;0;5;1;1;16;17;18;36;249;180;79;8;2;135;14;4;0
531624;924725;57741;Santiago Arias;29;Uruguay;Pivote;Alianza Atl.;2102;31;23;0;29;8;8;13;0;31;3;0;11;0;0;0;1;37;18;23;19;0;43;50;12;98;871;681;158;57;14;269;15;9;1
422855;883329;57741;Luis Benites;27;Perú;Extremo izquierdo;Sport Huancayo;596;24;3;2;25;10;12;3;0;16;1;3;4;0;1;0;1;8;4;1;6;0;6;15;0;27;313;259;80;17;6;98;15;1;1
124244;122618;57741;Leonel Galeano;32;Argentina;Defensa central;FBC Melgar;2658;31;31;2;20;6;12;2;0;5;1;1;1;0;0;0;1;42;39;83;6;2;29;11;49;54;1236;974;139;223;1;281;0;7;1
246548;333585;57741;Maximiliano Amondarain;31;Uruguay;Defensa central;Sport Boys;2087;26;23;0;16;6;8;2;2;5;2;0;2;0;0;0;0;17;41;103;10;0;24;13;72;31;895;647;56;89;1;271;5;6;1
279057;974136;57741;Beto da Silva;27;Perú;Extremo izquierdo;FBC Melgar;1711;24;21;3;36;11;19;6;0;12;1;1;11;1;0;0;2;9;8;10;6;0;25;32;29;52;404;297;131;8;4;216;20;5;1
180911;588630;58043;João Ortiz;33;Perú;Lateral izquierdo;Dep. Municipal;2444;29;27;1;30;6;12;12;3;29;0;0;18;0;0;0;0;30;27;17;11;0;20;32;22;80;1536;1391;326;105;2;225;21;0;0
482452;922007;57741;Jimmy Valoyes;37;Colombia;Defensa central;UTC;2723;33;30;1;29;4;19;6;1;14;1;1;7;0;0;0;0;41;28;128;12;2;27;27;81;74;1034;743;117;127;2;362;9;4;0
537255;895364;57741;Gaspar Gentile;29;Argentina;Extremo izquierdo;Dep. Garcilaso;2630;34;30;5;78;31;32;15;4;53;8;5;25;1;0;0;21;34;13;6;19;1;27;34;4;93;602;429;198;33;27;385;36;3;0
810550;1065267;57741;Adrián Ascues;21;Perú;Mediocentro;Sport. Cristal;140;9;0;0;3;0;2;1;0;1;0;0;3;0;0;0;0;4;2;2;2;0;7;5;1;12;65;48;14;6;3;27;0;1;0
480526;960215;57741;Rudy Palomino;25;Perú;Pivote;Los Chankas;1346;24;13;2;18;6;6;6;1;10;1;0;4;0;0;0;0;29;15;14;18;1;25;12;7;44;578;483;101;59;1;117;5;5;0
438000;924762;59015;Agustín González;27;Uruguay;Mediocentro;Liverpool FC;1038;14;13;0;24;6;10;8;1;20;1;1;5;0;0;0;0;15;12;5;7;0;13;33;1;53;385;288;100;16;9;182;9;1;0
438000;924762;58264;Agustín González;27;Uruguay;Mediocentro;Liverpool FC;1033;17;12;0;28;10;0;0;0;15;0;0;33;0;0;0;0;0;0;5;28;0;18;41;5;0;434;328;69;38;5;0;0;3;0
104104;125122;57741;Alejandro Ramírez;32;Perú;Extremo izquierdo;César Vallejo;965;23;10;3;24;10;9;5;1;11;3;1;5;1;0;0;2;8;3;10;6;0;4;10;6;23;322;276;101;19;2;120;16;0;0
95280;47447;57741;Christian Cueva;32;Perú;Mediocentro ofensivo;Sin equipo;322;8;4;1;4;1;3;0;0;13;0;0;2;0;0;0;1;1;1;0;0;0;4;13;1;16;150;126;46;10;3;43;1;1;0
437964;839368;57782;Tomás Sandoval;25;Argentina;Delantero centro;Colón;136;2;2;0;3;2;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;2;2;2;0;17;10;0;1;1;0;0;0;0
437964;839368;48079;Tomás Sandoval;25;Argentina;Delantero centro;Colón;985;24;8;4;15;8;0;4;0;3;0;0;7;0;0;0;6;0;0;8;4;0;32;10;21;0;142;83;9;2;2;0;0;1;1
527625;892669;57741;Christopher Olivares;25;Perú;Delantero centro;Universitario;274;10;1;2;11;4;5;2;0;3;0;1;4;0;0;0;2;3;0;4;2;0;6;4;2;11;49;36;16;0;0;36;7;1;0
174042;250339;57883;Juan Garro;31;Argentina;Extremo derecho;Palestino;303;8;2;0;6;2;3;1;0;6;0;1;4;0;0;0;1;2;0;2;1;0;7;9;8;15;78;50;22;3;1;48;2;0;0
174042;250339;53223;Juan Garro;31;Argentina;Extremo derecho;Palestino;385;13;2;1;9;3;5;1;1;3;0;2;2;0;0;0;2;4;1;2;4;0;6;11;7;17;84;60;25;1;0;49;7;0;1
433698;887125;57741;José Bolívar;24;Perú;Lateral izquierdo;Universitario;1114;15;14;0;5;1;3;1;0;7;0;0;7;0;0;0;1;28;11;32;2;0;13;10;10;45;481;357;95;25;6;209;10;3;0
