tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
207246;249403;40118;Martín Pérez Guedes;30;Argentina;Mediocentro;FBC Melgar;2321;37;29;9;57;25;23;9;3;26;3;4;15;0;0;0;5;28;11;6;6;0;26;24;24;66;1074;878;272;75;18;314;31;4;0
672263;960225;40118;Hugo Ancajima;24;Perú;Lateral derecho;AD Tarma;1336;17;15;0;7;2;2;3;3;13;2;0;13;0;0;0;1;32;30;46;11;0;13;13;6;58;354;266;59;21;11;181;5;3;0
433698;887125;40118;José Bolívar;22;Perú;Lateral izquierdo;Sport Boys;2604;30;30;0;8;1;3;4;1;20;3;0;28;0;0;0;0;69;60;61;23;2;32;26;17;123;998;743;174;85;24;426;18;6;0
226327;220465;40320;Rodrigo Ureña;29;Chile;Pivote;Deportes Tolima;1285;21;13;1;7;2;5;0;2;9;2;0;7;0;0;0;0;29;22;18;16;0;6;12;7;48;844;708;131;76;4;180;8;5;0
226327;220465;42387;Rodrigo Ureña;29;Chile;Pivote;Deportes Tolima;1094;15;12;2;20;6;6;8;1;18;4;0;2;0;0;0;0;24;22;16;12;0;14;12;7;38;738;622;166;86;7;159;9;5;0
528367;893067;40118;Marco Saravia;23;Perú;Defensa central;Dep. Municipal;2429;29;28;2;12;4;8;0;2;5;2;1;2;0;0;0;0;36;33;107;8;0;20;13;50;51;1452;1194;127;169;0;274;1;6;2
441344;884997;41884;Matías Di Benedetto;29;Argentina;Defensa central;Central Córdoba;989;14;10;0;10;4;5;1;0;3;0;1;1;0;0;0;2;13;25;49;3;3;12;1;45;15;451;326;27;39;1;129;2;5;0
77125;312264;40118;Horacio Calcaterra;33;Perú;Mediocentro;Sport. Cristal;2705;32;31;1;34;8;14;12;7;38;12;0;12;1;0;0;2;66;36;15;40;0;49;63;17;141;1534;1283;417;86;8;362;20;11;0
458461;1020999;40118;José Rivera;25;Perú;Delantero centro;CA Mannucci;1694;31;16;7;57;20;25;12;2;24;3;3;18;1;1;1;9;20;7;9;8;0;17;35;17;73;405;334;136;17;5;185;33;4;1
420864;879629;40118;Hideyoshi Arakaki;24;Perú;Extremo derecho;Dep. Municipal;1749;29;18;12;65;25;33;7;1;13;0;7;20;0;0;0;15;16;11;8;8;0;17;32;24;68;287;188;76;10;6;240;28;1;0
249977;883294;40118;Carlos Uribe;30;Perú;Pivote;AD Cantolao;2294;31;26;2;18;7;5;6;0;14;0;1;5;0;0;0;2;49;23;18;29;0;43;24;29;78;1134;911;225;47;1;274;16;9;0
621036;973653;40118;Jonathan Bilbao;22;Perú;Defensa central;Alianza Atl.;1290;17;14;0;10;2;6;2;0;6;0;2;1;0;0;0;0;28;22;72;3;0;23;7;37;36;393;289;25;40;1;123;5;5;1
224677;588144;40118;Jhonny Vidales;30;Perú;Delantero centro;FBC Melgar;1216;24;13;3;34;12;14;8;2;30;5;2;22;1;2;1;14;8;6;14;9;0;17;15;4;45;419;320;158;16;6;204;23;4;0
296211;882909;40118;Federico Alonso;31;Uruguay;Defensa central;Universitario;2172;26;25;3;30;13;14;3;0;1;0;1;7;0;0;0;3;52;45;60;16;0;23;11;41;70;1057;814;82;105;1;258;2;8;0
82584;883313;40118;Nelinho Quina;35;Perú;Defensa central;Universitario;2505;29;29;5;21;10;10;1;1;6;0;2;7;0;5;4;3;26;25;99;7;0;30;16;63;49;1082;838;96;102;0;278;7;7;1
335217;883397;40118;Gerson Barreto;26;Perú;Mediocentro;Universitario;1316;26;15;0;7;1;5;1;1;6;1;0;10;0;0;0;0;34;25;18;20;0;34;18;11;62;627;525;127;55;6;170;21;2;1
817656;1068656;40118;Alonso Yovera;21;Perú;Lateral izquierdo;Dep. Municipal;702;15;6;0;7;2;5;0;1;5;2;0;7;0;0;0;1;23;20;19;8;1;14;11;6;41;245;184;49;10;2;123;13;1;1
260324;339163;40118;Josué Estrada;27;Perú;Lateral derecho;Cienciano;2392;31;26;1;32;2;20;10;7;66;6;1;14;0;0;0;4;40;30;40;18;2;35;12;28;66;919;703;204;78;49;452;14;9;1
458603;924736;40503;Mauro Da Luz;27;Uruguay;Extremo derecho;AD 9 de Octubre;1886;30;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2
738777;1015696;40118;Tiago Cantoro;21;Perú;Delantero centro;Universitario;54;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;0;4;0;0;1;3;1;0;0;0;7;1;0;0
73705;249599;40118;Donald Millán;36;Colombia;Mediocentro ofensivo;César Vallejo;2131;26;25;6;39;16;11;12;6;54;4;1;30;1;7;6;4;38;7;21;20;0;28;42;19;109;1050;816;306;76;35;399;26;7;0
398023;836280;40118;Alexis Rojas;26;Perú;Extremo izquierdo;Santos FC;2537;31;29;13;34;17;9;8;1;25;4;4;36;0;2;2;16;28;21;11;14;0;24;82;21;146;684;502;186;20;13;422;60;2;1
477378;883396;40118;Carlos Cabello;24;Perú;Lateral derecho;Sport. Cristal;1850;30;24;1;7;1;4;2;4;34;6;0;29;0;0;0;6;45;24;20;12;0;13;20;11;94;790;603;168;40;13;349;12;0;0
789198;1017747;40118;Benjamín Ampuero;21;Perú;Defensa central;Sport Boys;561;12;7;1;3;1;2;0;0;1;0;0;0;0;0;0;0;8;8;22;6;0;14;5;6;13;271;207;15;23;0;69;2;3;0
480523;876927;40118;Aldair Fuentes;24;Perú;Defensa central;CF Fuenlabrada;593;16;5;0;2;0;2;0;0;0;0;0;0;0;0;0;0;12;12;34;5;1;17;7;15;19;176;137;20;14;0;52;0;8;0
814636;989258;40118;Marcelo Gaona;23;Perú;Defensa central;Atlético Grau;968;15;9;1;11;2;9;0;0;9;0;1;2;0;0;0;0;11;18;29;7;0;14;5;17;18;400;309;58;35;4;127;4;4;1
653484;975241;40118;Erick Perleche;21;Perú;Lateral derecho;Cienciano;943;16;12;0;2;0;2;0;0;9;0;0;3;0;0;0;0;21;11;15;7;1;20;11;7;35;276;209;50;10;3;119;6;1;0
292729;384658;40118;Alexis Cossio;27;Perú;Lateral izquierdo;Cienciano;826;20;9;0;8;1;6;1;0;10;2;3;3;0;0;0;0;18;19;9;5;0;15;11;9;32;262;202;42;18;9;121;6;2;0
250482;805353;40118;Joao Villamarín;30;Perú;Extremo izquierdo;Universitario;566;15;6;6;15;7;6;2;0;4;1;1;1;0;0;0;10;4;3;2;3;0;20;8;3;13;107;79;36;1;1;58;10;2;1
516242;914294;40118;Edhu Oliva;26;Perú;Mediocentro;Alianza Lima;1471;20;17;0;21;6;11;4;4;30;5;1;14;0;0;0;0;17;2;4;11;0;19;32;5;63;668;526;190;61;31;305;27;2;0
671879;1049088;40118;Erick Gonzales;26;Perú;Pivote;AD Cantolao;1105;20;13;0;19;3;13;3;0;5;1;0;5;0;0;0;1;25;22;30;14;0;21;19;21;49;482;372;77;27;1;141;9;8;1
358338;925309;40118;Carlos Correa;27;Perú;Mediocentro;Alianza Atl.;1785;28;19;1;10;2;5;3;5;15;1;0;8;0;0;0;2;61;24;22;46;0;64;52;8;121;470;330;96;36;6;212;22;10;0
146822;339169;40118;Tarek Carranza;30;Perú;Pivote;Sport Boys;1651;22;18;2;20;6;9;5;0;11;1;1;1;0;2;2;0;27;22;31;16;0;30;16;19;44;647;509;115;61;3;174;9;3;0
246548;333585;40118;Maximiliano Amondarain;29;Uruguay;Defensa central;Alianza Atl.;2245;26;26;0;15;5;8;2;2;9;1;0;2;0;0;0;2;24;54;138;11;0;31;13;62;39;764;524;72;108;0;258;6;6;0
325591;875662;40118;Kevin Ruiz;27;Perú;Extremo derecho;Alianza Atl.;1217;24;13;2;27;7;17;3;0;15;0;1;13;1;0;0;7;17;5;11;5;2;22;25;30;54;286;199;91;10;9;180;17;2;0
171151;805289;40320;Léiner Escalante;30;Colombia;Extremo izquierdo;Deportivo Pasto;847;12;12;2;14;6;5;3;1;12;2;0;14;1;0;0;3;6;3;0;2;0;11;30;3;50;188;149;51;3;8;110;16;2;0
171151;805289;42387;Léiner Escalante;30;Colombia;Extremo izquierdo;Deportivo Pasto;891;21;8;3;22;12;10;0;1;11;0;4;7;0;0;0;5;11;2;3;5;0;12;38;5;56;182;149;45;7;1;82;16;4;0
194999;248059;40320;Raziel García;28;Perú;Mediocentro ofensivo;Deportes Tolima;485;11;6;0;5;2;3;0;0;10;0;0;6;0;0;0;0;7;3;1;8;0;3;3;1;16;303;234;63;15;12;118;13;0;0
194999;248059;42387;Raziel García;28;Perú;Mediocentro ofensivo;Deportes Tolima;272;10;1;1;4;2;1;1;1;13;0;0;5;0;0;0;0;5;1;1;2;0;2;3;0;13;163;134;60;6;7;54;5;0;0
582098;924787;40118;Jefferson Portales;24;Perú;Defensa central;Alianza Lima;504;9;5;0;1;0;0;1;0;0;0;0;0;0;0;0;1;7;14;28;4;1;14;2;4;9;180;144;13;23;0;38;1;3;0
621031;944073;40118;Michel Rasmussen;22;Perú;Extremo derecho;FBC Melgar;266;11;1;1;9;2;6;1;0;4;0;2;3;0;0;0;1;2;1;1;0;0;2;5;4;9;107;84;23;6;1;40;5;1;0
653688;973636;40118;Paolo Méndez;23;Perú;Lateral izquierdo;Carlos Stein;303;4;3;1;2;1;0;1;0;3;0;0;2;0;0;0;0;10;6;8;2;0;4;3;3;15;104;81;14;8;1;42;4;2;0
639458;922870;40118;José Parodi;24;Perú;Pivote;Ayacucho FC;444;10;4;1;8;3;5;0;0;6;2;0;1;0;0;0;0;5;7;4;3;0;11;5;1;11;208;171;37;32;1;50;3;1;0
581174;888479;40118;Carlos Caraza;36;Perú;Lateral derecho;Dep. Binacional;1970;25;23;0;11;0;8;3;2;25;3;0;10;0;0;0;2;44;56;38;25;0;28;16;21;70;839;660;182;70;15;311;21;5;0
330690;805068;40118;Enmanuel Páucar;25;Perú;Pivote;Ayacucho FC;1078;18;10;0;3;0;3;0;0;11;0;0;0;0;0;0;0;9;7;7;7;1;5;6;4;15;507;439;81;51;10;100;10;2;0
186903;248229;40118;Jean Piere Fuentes;30;Perú;Pivote;CA Mannucci;763;12;9;0;9;3;5;1;1;4;2;3;0;0;0;0;3;16;4;26;6;0;12;11;21;27;295;210;42;44;0;104;2;2;0
279380;883343;40118;Aldair Salazar;27;Perú;Defensa central;Ayacucho FC;2613;30;30;1;20;4;12;4;0;10;1;0;2;0;0;0;6;47;63;92;9;3;41;13;54;62;838;607;97;77;7;273;2;5;1
647304;830085;40174;Alex Rambal;29;Colombia;Defensa central;Always Ready;450;5;5;0;1;0;1;0;0;0;0;1;1;0;0;0;0;24;12;24;3;0;2;2;8;27;184;145;6;13;0;45;1;1;0
176400;220931;40118;Jorge Bazán;31;Perú;Extremo derecho;Dep. Municipal;1823;26;23;1;24;8;9;7;1;17;1;0;17;0;0;0;2;10;9;4;3;0;12;11;8;38;570;475;204;8;12;235;16;2;1
72671;33979;40118;Diego Penny;38;Perú;Portero;Alianza Atl.;2622;30;30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;36;1;0;0;7;8;5;657;349;61;207;0;319;0;5;1
96295;46992;40118;Juan Diego Lojas;33;Perú;Defensa central;Alianza Atl.;964;17;10;0;5;1;2;2;1;0;0;0;1;0;0;0;2;7;22;63;1;0;18;2;23;10;230;180;13;25;0;58;4;5;1
41301;26884;40118;Wilmer Aguirre;39;Perú;Delantero centro;Alianza Lima;937;23;10;3;20;7;10;3;0;6;0;6;2;0;0;0;9;8;3;4;2;0;6;7;5;17;177;146;71;2;2;82;8;1;0
439631;876929;40118;Kevin Quevedo;25;Perú;Extremo izquierdo;FBC Melgar;1107;25;12;4;53;26;15;12;5;18;5;10;21;2;2;1;5;11;4;1;5;0;13;22;10;54;280;205;129;4;12;203;23;4;1
434192;883768;40118;David Dioses;26;Perú;Pivote;CA Mannucci;776;17;8;0;9;0;5;4;0;8;0;0;0;0;0;0;1;8;8;2;7;0;6;11;3;19;388;310;84;25;2;103;3;2;0
392093;789880;40503;Santiago Giordana;27;Argentina;Delantero centro;Mushuc Runa SC;3155;43;36;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
271438;330867;41884;Tomás Martínez;27;Argentina;Mediocentro ofensivo;Aldosivi;1146;23;14;1;23;1;13;9;0;25;1;1;17;0;0;0;1;37;4;16;18;0;28;22;4;76;452;331;143;23;11;221;21;2;0
144236;249347;41884;Pablo Magnin;32;Argentina;Delantero centro;Tigre;257;15;1;0;9;2;5;2;0;2;0;2;3;0;0;0;1;0;2;3;0;0;4;8;5;11;63;46;16;2;0;38;5;0;0
741728;1017760;40118;Jhamir D'Arrigo;22;Perú;Extremo izquierdo;AD Cantolao;2186;28;25;5;27;9;13;5;3;25;5;2;53;2;1;1;4;31;26;5;17;0;26;56;9;140;606;433;180;20;12;458;80;3;0
662706;1049077;40118;Sebastián Cavero;20;Perú;Lateral izquierdo;Atlético Grau;431;6;5;0;1;0;1;0;0;8;0;0;4;0;0;0;0;26;10;12;3;0;4;5;3;35;119;89;18;7;4;51;3;2;0
489993;875661;40118;Jorge Toledo;26;Perú;Lateral derecho;Ayacucho FC;1225;17;14;1;11;4;6;1;0;9;1;0;6;0;0;0;0;33;23;25;12;0;23;5;16;44;491;358;83;39;10;220;13;5;0
250672;339533;40118;Carlos Solís;31;Perú;Portero;U. San Martín;2250;25;25;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;0;1;1;4;4;5;563;279;38;179;0;291;0;4;0
142463;154987;40096;Orlando Gaona Lugo;31;Paraguay;Extremo derecho;Nacional;1060;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142463;154987;42815;Orlando Gaona Lugo;31;Paraguay;Extremo derecho;Nacional;1320;20;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
738469;1020855;40118;Leonardo Rugel;21;Perú;Defensa central;Universitario;447;5;4;1;6;2;3;1;0;0;0;0;0;0;0;0;3;8;7;15;6;0;9;3;4;11;238;208;15;26;0;37;0;1;0
664362;931772;40118;Francesco Cavagna;21;Perú;Defensa central;Atlético Grau;323;9;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;4;6;8;1;1;4;4;5;10;151;118;9;10;1;45;1;2;0
72971;26172;40118;Jair Céspedes;38;Perú;Lateral izquierdo;Dep. Binacional;2677;30;30;1;7;2;1;4;2;30;2;0;36;0;0;0;0;38;39;24;11;1;19;32;24;106;963;805;212;39;20;341;25;3;0
325709;883309;40118;Steven Rivadeneyra;27;Perú;Portero;CA Mannucci;540;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;91;48;11;27;0;43;0;0;0
473579;876928;40118;Luis Garro;25;Perú;Lateral derecho;Sport Boys;2128;26;24;0;14;3;5;6;1;16;2;0;26;0;0;0;3;63;46;47;20;2;34;34;16;122;588;452;109;29;25;309;16;7;0
149771;339841;40118;Ángel Ojeda;29;Perú;Pivote;Dep. Binacional;1641;28;19;3;20;8;9;3;2;22;2;0;6;0;0;0;0;40;18;28;8;0;57;10;5;56;629;488;150;32;10;214;11;2;0
389552;988868;42815;José Leguizamón;30;Paraguay;Defensa central;Sol de América;1350;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
301721;978353;40503;Gonzalo González;28;Uruguay;Pivote;Delfín SC;3347;43;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
195858;826377;40118;Yhirbis Córdova;31;Perú;Lateral derecho;Juan Aurich;2248;26;26;0;14;2;8;4;1;16;1;0;10;0;0;0;1;37;35;72;14;0;25;29;24;75;875;633;212;102;11;411;30;6;0
103817;311524;40118;Iván Santillán;31;Perú;Lateral izquierdo;Universitario;1152;19;12;0;14;3;5;6;1;17;3;0;9;0;0;0;0;31;16;13;7;2;13;9;7;49;419;327;86;30;22;187;9;1;0
126019;83951;40118;Alberto Quintero;34;Panamá;Extremo derecho;Universitario;2184;32;25;4;33;12;13;8;3;37;5;2;30;3;0;0;6;29;9;7;5;0;20;63;12;121;945;762;295;40;13;379;44;4;0
168974;842529;40118;Claudio Torrejón;29;Perú;Pivote;Sport Boys;1681;22;18;0;7;1;5;1;0;2;0;0;3;0;0;0;2;48;49;51;22;2;31;18;28;69;729;587;90;31;2;174;11;9;1
198027;189207;40118;Jean Deza;29;Perú;Extremo izquierdo;AD Tarma;942;12;12;5;24;11;10;3;0;23;0;1;17;0;3;2;2;9;2;2;3;0;4;28;1;54;245;189;87;19;16;170;15;5;0
515514;898631;42017;Juan Romagnoli;26;Argentina;Extremo derecho;Querétaro FC;316;9;3;1;11;2;5;4;1;7;1;0;2;0;0;0;2;3;1;0;1;0;5;4;4;9;76;54;24;3;10;46;2;0;0
242436;906002;40503;Carlos Garcés;32;Ecuador;Delantero centro;Barcelona SC;1773;38;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
415544;830746;41884;Neri Bandiera;32;Argentina;Delantero centro;Barracas;1773;27;21;4;28;17;5;6;4;19;6;1;11;0;0;0;7;22;8;20;11;0;22;59;32;91;359;208;133;6;8;338;36;0;0
195002;175977;40118;Álvaro Ampuero;29;Perú;Lateral izquierdo;U. San Martín;2063;26;24;1;15;5;8;2;1;4;1;0;19;0;0;0;0;48;54;91;9;4;46;23;46;90;708;518;69;63;1;245;10;5;0
621026;929014;40118;Oslimg Mora;23;Perú;Lateral derecho;Alianza Lima;594;15;6;0;10;2;4;4;0;6;0;0;10;0;0;0;0;15;4;7;4;0;13;9;0;34;221;172;59;15;4;98;6;3;0
547021;949793;40118;Alessandro Milesi;22;Perú;Lateral izquierdo;U. San Martín;122;4;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;3;4;0;0;1;3;3;4;34;24;2;2;1;17;0;1;0
628328;932088;40118;Piero Vivanco;22;Perú;Extremo derecho;Alianza Lima;1790;27;21;2;26;6;11;9;0;17;1;1;34;0;0;0;3;41;12;6;20;0;29;28;7;103;612;496;190;27;10;267;31;5;0
501586;877910;40118;Fabio Rojas;22;Perú;Lateral derecho;Alianza Lima;1085;16;12;0;5;0;3;2;2;3;1;0;0;0;0;0;0;29;26;28;14;0;20;8;22;37;419;300;67;25;2;191;5;4;1
665116;978545;40118;Axel Moyano;21;Perú;Pivote;Alianza Lima;2467;28;28;1;4;3;0;1;1;16;2;0;6;0;0;0;0;74;52;10;31;0;62;33;18;113;1069;901;185;93;2;230;24;13;1
565193;925119;40118;Joel López Pissano;25;Argentina;Mediocentro ofensivo;Rosario Central;1634;23;17;6;33;12;14;7;11;34;2;1;40;0;0;0;1;39;10;6;21;0;19;20;8;99;812;625;205;54;31;350;24;5;1
515413;874981;40118;Jesús Mendieta;24;Perú;Lateral izquierdo;Ayacucho FC;1605;21;19;1;17;5;7;5;1;13;2;0;10;0;0;0;0;25;29;23;12;1;19;11;15;46;550;352;95;39;12;327;14;7;1
279387;339475;40118;José Manzaneda;27;Perú;Extremo izquierdo;AD Cantolao;2033;31;26;5;38;13;14;11;4;34;4;3;33;0;1;1;9;37;11;18;21;0;34;37;19;107;686;555;260;24;28;324;43;1;0
654297;973563;40118;Miguel Cornejo;22;Perú;Mediocentro;Alianza Lima;511;17;5;1;7;1;2;4;0;5;0;0;7;0;0;0;0;17;7;3;8;0;16;20;5;44;294;254;68;13;4;77;8;2;0
966369;1170472;40118;Stefano Fernández;20;Perú;Pivote;Irodotos;882;19;12;0;3;0;3;0;0;3;1;0;0;0;0;0;0;23;16;11;14;0;24;2;5;25;348;282;50;20;1;88;5;4;0
740619;1050816;40118;Aryan Romaní;20;Perú;Extremo derecho;Sport. Cristal;749;21;4;1;23;7;8;8;3;14;1;0;16;0;0;0;0;7;3;3;3;0;12;18;3;41;174;138;55;5;7;111;15;0;0
303866;924850;40118;Diego Melián;30;Uruguay;Portero;Dep. Municipal;2970;33;33;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;44;3;2;3;7;5;9;997;711;30;210;0;290;0;2;1
870966;1109858;40118;Guillermo Larios;20;Perú;Extremo derecho;Universitario;301;12;3;1;7;3;0;4;0;3;0;1;0;0;0;0;2;8;1;4;0;0;11;2;5;10;59;39;19;0;0;42;6;4;1
740147;1017763;40118;Juan Pablo Carranza;21;Perú;Mediocentro;Dep. Binacional;193;10;1;0;3;1;2;0;0;5;1;0;1;0;0;0;0;2;3;1;1;0;4;4;2;7;79;56;9;5;2;39;1;0;0
227771;312276;40118;Marcos Ortiz;29;Perú;Defensa central;Dep. Binacional;1313;22;13;0;6;0;6;0;1;4;1;2;3;0;0;0;0;37;17;34;7;1;23;10;15;50;477;407;39;35;0;88;2;6;1
670060;1090706;40118;Victor Perlaza;27;Colombia;Delantero centro;Sport Huancayo;1284;34;10;9;55;22;19;14;0;15;0;6;8;3;3;2;8;2;2;6;3;0;27;43;13;53;252;197;96;4;2;150;29;1;0
94735;311734;40118;Marcos Delgado;34;Perú;Defensa central;U. San Martín;1738;24;19;4;17;7;5;5;0;6;0;0;7;0;0;0;3;45;33;68;26;1;21;21;32;72;609;417;79;60;1;234;13;6;0
105834;1018128;40118;Daniel Morales;30;Perú;Extremo izquierdo;Sport Huancayo;969;22;9;2;19;8;10;1;1;16;2;0;9;0;0;0;8;15;5;8;5;0;16;8;5;32;339;270;96;21;5;135;7;3;0
135139;839571;40118;Armando Alfageme;31;Perú;Pivote;Universitario;1123;17;12;0;7;1;2;4;1;5;0;0;4;0;0;0;0;30;14;20;13;0;18;14;4;48;386;300;55;28;3;101;3;4;0
486264;883339;40118;Kevin Moreno;25;Perú;Defensa central;Dep. Municipal;1498;21;17;0;0;0;0;0;1;8;0;0;5;0;0;0;0;53;34;52;22;1;16;11;17;69;677;507;93;60;4;230;9;5;0
94761;883299;40118;Janio Pósito;32;Perú;Delantero centro;Dep. Binacional;1976;26;22;15;64;28;27;9;2;31;1;6;2;0;2;2;19;9;3;4;8;1;32;33;31;44;418;312;127;7;0;187;16;1;2
805862;1017755;40118;Emilio Saba;21;Palestina;Lateral derecho;FBC Melgar;723;15;7;0;4;1;2;1;1;10;2;0;9;0;0;0;0;19;12;14;4;0;15;4;9;32;255;186;59;12;8;147;9;2;0
201043;358202;40118;Gianmarco Gambetta;31;Perú;Defensa central;AD Cantolao;1184;17;12;0;4;1;2;1;0;1;0;1;2;0;0;0;0;12;14;58;7;1;19;5;28;19;449;317;45;59;0;152;4;2;0
