tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
330687;790021;27096;Carlos Grados;25;Perú;Portero;Carlos Stein;990;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;0;0;1;1;0;219;124;10;67;0;100;0;2;0
73705;249599;27096;Donald Millán;34;Colombia;Mediocentro ofensivo;Universitario;1933;27;23;4;39;12;18;9;1;32;4;2;17;0;2;2;2;29;13;15;23;0;43;50;19;96;1083;866;338;70;16;365;41;2;1
279057;974136;27096;Beto da Silva;23;Perú;Extremo izquierdo;Alianza Lima;315;10;2;0;11;2;6;3;0;2;0;2;8;0;0;0;1;6;2;0;0;0;11;7;8;21;84;59;36;4;1;43;6;0;0
216800;324943;26951;Patricio Rubio;31;Chile;Delantero centro;Everton;691;8;8;2;20;6;8;6;1;11;1;3;4;0;0;0;4;2;1;4;9;0;9;16;13;21;231;170;85;10;1;115;14;1;0
208714;832001;27096;Arley Rodríguez;27;Colombia;Extremo derecho;CA Mannucci;1882;22;21;4;35;10;14;11;1;24;4;4;14;3;0;0;8;11;16;28;14;0;30;68;33;92;550;418;147;12;6;281;31;3;0
279387;339475;27096;José Manzaneda;25;Perú;Extremo izquierdo;La Serena;745;15;8;1;18;6;6;6;0;18;0;0;14;1;1;1;4;7;5;1;3;0;13;20;4;40;333;269;108;9;16;141;11;4;0
76717;249305;27096;Pablo Míguez;33;Uruguay;Defensa central;FBC Melgar;1833;22;20;0;18;6;8;4;1;4;1;2;6;0;0;0;0;32;22;61;12;0;22;24;59;59;950;797;89;55;2;185;8;7;1
338977;883406;27096;Yordi Vílchez;25;Perú;Defensa central;Cusco FC;597;8;7;1;7;2;4;1;0;2;1;1;0;0;0;0;0;11;14;20;6;0;15;2;17;12;203;145;16;25;0;63;0;2;0
582098;924787;27096;Jefferson Portales;22;Perú;Defensa central;U. San Martín;1090;16;11;0;6;1;5;0;0;2;1;2;2;0;0;0;4;14;11;68;7;0;5;10;28;25;566;463;33;59;0;111;5;2;0
653364;973682;27096;Ricardo Lagos;24;Perú;Lateral izquierdo;CA Mannucci;1984;27;21;5;42;16;18;8;1;32;1;5;21;0;5;3;4;49;26;17;21;0;34;39;31;108;867;648;201;54;24;361;26;3;0
516242;914294;27096;Edhu Oliva;24;Perú;Mediocentro;Sport. Cristal;1419;22;17;3;20;9;5;6;6;51;8;3;18;0;2;1;3;23;6;5;13;0;21;33;11;73;874;738;289;70;28;263;25;4;0
214719;220929;27096;Carlos Beltrán;29;Argentina;Pivote;Alianza Lima;1305;16;15;1;13;2;10;1;0;2;0;1;9;1;0;0;0;19;20;30;7;1;23;27;41;54;762;630;79;78;1;154;6;5;0
94735;311734;27096;Marcos Delgado;32;Perú;Defensa central;Sport Huancayo;1230;17;16;0;11;1;7;3;0;7;0;2;3;0;0;0;2;24;28;45;22;0;18;11;30;37;517;347;55;76;2;186;4;2;0
94761;883299;27096;Janio Pósito;30;Perú;Delantero centro;Cusco FC;576;17;6;4;18;8;8;2;1;9;0;4;3;0;3;2;7;3;0;4;3;0;13;20;7;25;159;119;52;4;0;69;6;0;0
155041;123904;27096;Othoniel Arce;30;México;Delantero centro;FBC Melgar;1889;26;21;13;70;33;30;7;2;44;6;4;20;0;1;1;23;13;7;14;12;0;31;21;40;54;685;534;243;17;9;284;35;3;1
94450;994148;27096;Carlos Olascuaga;27;Perú;Extremo izquierdo;Universitario;1299;23;15;7;45;17;19;9;4;16;4;0;12;0;0;0;5;21;12;10;12;0;35;38;10;70;336;264;112;6;2;186;33;5;0
196037;340077;26951;Pablo Lavandeira;30;Uruguay;Mediocentro ofensivo;Universitario;718;16;5;3;19;7;6;6;2;15;3;0;5;0;1;1;2;12;6;5;4;0;10;10;3;27;149;106;50;5;1;93;9;2;0
483713;882860;27096;Luis Carranza;21;Perú;Extremo derecho;Sport. Cristal;817;20;8;1;34;14;15;5;2;14;1;3;15;0;0;0;4;11;9;1;1;0;20;29;8;55;233;173;70;11;8;129;16;3;0
275266;339171;27096;Ítalo Regalado;24;Perú;Extremo derecho;Dep. Municipal;841;22;9;1;15;8;6;1;0;11;2;1;4;1;0;0;6;23;6;8;13;0;23;18;23;45;219;147;63;1;3;127;9;2;0
279380;883343;27096;Aldair Salazar;25;Perú;Defensa central;Alianza Lima;1368;18;15;0;7;2;5;0;0;6;1;0;1;0;0;0;1;15;33;26;12;1;22;18;12;31;614;463;73;51;8;211;9;7;1
330690;805068;27096;Enmanuel Páucar;23;Perú;Pivote;Universitario;532;10;7;0;1;0;1;0;0;1;0;0;4;0;0;0;0;6;4;7;3;0;9;11;5;21;237;203;24;20;0;51;1;3;0
90506;33798;26951;Enzo Gutiérrez;34;Argentina;Delantero centro;Wanderers;1715;27;20;13;42;18;16;8;0;15;0;6;5;2;8;7;12;8;3;11;3;0;25;28;40;38;362;263;89;4;0;167;14;2;2
738716;1016972;27096;Álex Valera;24;Perú;Delantero centro;Llacuabamba;1576;18;19;9;67;30;29;8;4;14;5;5;18;0;1;1;21;12;7;7;4;1;35;28;64;55;479;359;118;21;5;229;34;4;1
486265;882839;27096;Jorge Murrugarra;23;Perú;Pivote;Ayacucho FC;1863;27;20;0;8;1;3;4;3;11;3;0;11;0;0;0;1;58;37;34;24;0;65;32;32;101;825;653;125;78;3;228;18;6;1
486641;879628;27096;Jordan Guivin;22;Perú;Mediocentro;U. San Martín;1948;22;23;7;51;19;21;11;0;23;3;1;18;0;0;0;4;28;28;18;9;0;34;55;13;99;973;804;229;91;8;260;19;5;0
483714;883296;27096;Kevin Sandoval;23;Perú;Extremo izquierdo;Sport. Cristal;1126;24;14;4;22;8;9;5;1;23;3;1;17;1;0;0;1;20;8;7;3;0;18;29;9;65;438;357;138;14;14;197;24;1;0
187161;560054;27096;Hansell Riojas;28;Perú;Defensa central;Sport Boys;1750;21;19;1;11;5;4;2;1;7;2;0;5;0;0;0;0;24;45;79;15;0;15;12;42;41;771;578;98;119;4;226;3;5;0
740319;1016974;27096;Ayrthon Quintana;19;Perú;Lateral izquierdo;Carlos Stein;200;3;2;0;1;0;1;0;0;2;0;0;1;0;0;0;0;4;2;2;3;0;2;0;2;5;42;36;16;3;0;14;0;0;0
325726;846366;22349;Adrián Ugarriza;23;Perú;Delantero centro;York United;515;13;4;0;9;2;5;2;0;0;0;2;10;1;1;0;5;6;1;5;4;0;14;10;15;26;149;110;36;1;0;91;12;2;0
357124;805366;27096;Oshiro Takeuchi;25;Perú;Extremo derecho;Atlético Grau;621;12;7;2;18;4;12;2;0;3;0;3;10;2;0;0;2;8;3;6;5;0;11;13;3;30;159;134;44;1;1;70;11;2;0
194999;248059;27096;Raziel García;26;Perú;Mediocentro ofensivo;César Vallejo;863;18;8;0;15;7;5;3;3;28;4;2;21;0;0;0;0;16;4;0;7;0;13;7;7;44;502;401;174;38;14;188;28;2;0
250915;358194;27096;Koichi Aparicio;28;Perú;Defensa central;UTC;1615;19;19;1;8;2;5;1;0;3;0;3;2;0;0;0;0;25;25;67;11;0;25;12;37;39;487;347;34;70;0;154;2;2;0
120964;578352;27096;Mauro Guevgeozián;34;Armenia;Delantero centro;UTC;2188;25;25;15;81;32;36;13;5;23;5;8;4;1;7;6;25;15;5;32;5;1;36;20;42;38;417;276;108;19;3;219;22;8;0
202906;339657;22349;Felipe Rodríguez;30;Uruguay;Extremo izquierdo;Aldosivi;2030;32;25;8;41;22;12;7;7;56;11;9;44;2;8;5;2;46;9;6;32;0;24;47;8;137;709;538;220;33;50;414;26;5;0
494597;922869;27096;Jesús Barco;23;Perú;Pivote;Universitario;1319;23;13;1;17;2;12;3;3;12;4;1;12;0;0;0;0;52;26;18;15;0;41;24;22;88;631;490;140;62;2;199;14;9;0
108331;47449;27096;Luis García;32;Perú;Mediocentro ofensivo;Cienciano;1712;22;21;6;42;13;20;9;6;57;5;1;18;0;1;1;5;29;14;1;25;0;31;68;24;111;981;719;284;69;33;453;33;7;0
492973;862216;27096;Renzo Alfani;24;Argentina;Defensa central;Dep. Municipal;1339;16;16;2;21;6;12;3;1;5;3;1;5;0;0;0;2;14;19;99;2;2;15;17;68;35;477;300;46;69;0;193;3;5;1
434192;883768;27096;David Dioses;24;Perú;Pivote;Dep. Municipal;1228;19;14;0;12;6;1;5;1;16;1;3;7;0;0;0;4;14;14;11;14;0;22;11;11;30;621;503;99;21;8;160;6;7;0
390609;868711;27096;Eduardo Rabanal;23;Perú;Lateral derecho;FBC Melgar;584;8;8;0;3;0;3;0;0;3;1;0;1;0;0;0;0;7;10;7;5;0;8;7;9;13;262;196;60;23;6;107;6;2;1
119365;882851;27096;Joazhiño Arroé;28;Perú;Mediocentro ofensivo;Alianza Lima;1015;17;9;4;45;18;17;10;0;27;0;0;18;0;0;0;1;6;6;1;7;0;9;28;3;51;544;418;176;50;17;242;28;1;1
330169;805451;27096;Jarlín Quintero;26;Colombia;Delantero centro;AD Cantolao;1234;22;15;10;29;16;10;3;0;12;2;5;30;3;5;5;6;1;2;13;3;1;40;28;28;56;202;154;83;7;2;156;33;5;1
94451;1120309;27096;Jeickson Reyes;32;Perú;Lateral izquierdo;Dep. Binacional;1890;21;21;0;2;0;2;0;2;13;4;1;7;0;0;0;4;30;32;44;5;2;14;18;28;55;737;625;107;49;7;184;4;4;1
738715;1016979;27096;Javier Trauco;29;Perú;Extremo izquierdo;Llacuabamba;566;10;6;4;10;5;4;1;2;15;1;2;15;0;0;0;1;14;2;1;7;0;11;11;0;40;310;247;83;15;5;116;15;3;1
216280;312274;27096;Christian Adrianzén;26;Perú;Extremo derecho;Chavelines;400;8;4;0;6;2;3;1;1;5;1;1;6;0;0;0;0;2;1;5;3;0;6;11;2;18;120;89;39;3;4;82;12;0;0
352344;876926;27096;Francisco Duclós;24;Perú;Defensa central;Alianza Lima;748;9;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;15;17;22;2;0;19;8;10;24;427;363;56;36;0;82;2;2;2
398023;836280;22349;Alexis Rojas;24;Perú;Extremo izquierdo;Santos FC;814;12;11;0;11;3;5;3;0;11;1;2;18;0;0;0;2;10;6;9;6;0;8;30;4;58;241;180;61;3;4;158;15;0;0
422855;883329;27096;Luis Benites;23;Perú;Extremo izquierdo;CA Mannucci;953;18;9;0;4;1;1;2;0;6;1;0;10;1;0;0;0;33;19;19;26;0;14;18;10;60;416;331;75;25;10;167;13;2;0
35805;20820;27096;Rinaldo Cruzado;35;Perú;Mediocentro;Alianza Lima;556;12;8;0;4;0;4;0;0;13;0;0;3;0;0;0;1;12;9;2;18;1;16;9;5;24;349;271;82;24;10;125;2;3;1
453044;846808;27096;Daniel Cabrera;22;Perú;Mediocentro;FBC Melgar;610;20;2;1;11;4;5;2;1;14;2;1;10;0;0;0;1;17;10;3;14;0;12;9;1;36;447;380;133;16;7;113;11;2;2
72659;33985;27096;Adán Balbín;33;Perú;Defensa central;Sport Boys;906;12;10;0;10;1;6;3;0;3;0;2;1;0;0;0;1;1;5;39;2;1;7;2;15;4;349;257;47;53;0;101;4;3;0
189283;220921;27096;Carlos Ascues;28;Perú;Defensa central;FBC Melgar;1874;24;23;4;47;23;12;12;3;22;3;4;19;0;2;0;12;44;13;18;12;0;48;24;17;86;676;545;181;42;2;260;37;6;0
72672;33989;27096;Renzo Revoredo;34;Perú;Defensa central;Sport. Cristal;1142;24;14;0;10;1;8;1;0;5;0;0;4;0;0;0;1;20;14;40;7;0;19;8;21;32;524;437;85;31;3;133;2;3;1
250482;805353;27096;Joao Villamarín;28;Perú;Extremo izquierdo;Ayacucho FC;918;27;7;3;26;11;7;8;2;13;0;2;8;0;0;0;24;9;3;5;5;0;32;22;11;38;211;160;65;9;7;124;17;4;0
146822;339169;27096;Tarek Carranza;28;Perú;Pivote;CA Mannucci;1244;20;16;2;16;4;10;2;0;11;1;0;8;0;2;2;0;23;16;20;14;0;19;8;32;39;619;490;114;69;1;165;12;2;0
169992;786311;27096;Ernest Nungaray;28;Estados Unidos;Pivote;CA Mannucci;1442;23;17;1;25;4;14;7;2;15;2;0;2;0;0;0;1;25;22;22;22;1;22;14;25;41;594;448;114;39;6;199;7;6;0
375178;805270;27096;Paolo Fuentes;24;Perú;Defensa central;FBC Melgar;882;11;10;1;7;3;1;3;0;0;0;0;3;0;0;0;0;18;17;40;4;2;22;6;28;27;442;369;17;28;1;83;3;4;2
653365;804780;27096;Camilo Jiménez;23;Perú;Defensa central;Carlos Stein;450;5;5;0;2;0;2;0;0;0;0;0;0;0;0;0;0;8;4;14;3;1;8;1;4;9;134;97;14;19;0;39;1;4;0
433698;887125;27096;José Bolívar;20;Perú;Lateral izquierdo;U. San Martín;1712;20;21;0;8;4;3;1;1;18;1;0;18;0;0;0;2;61;32;42;19;2;32;12;17;91;756;584;113;56;12;289;16;4;0
271676;590468;27096;Jeremy Rostaing;25;Perú;Lateral derecho;César Vallejo;1555;19;18;1;14;5;6;3;0;8;0;0;4;0;0;0;1;55;37;45;20;0;35;26;21;83;452;327;87;46;6;226;12;7;0
96309;897009;26785;Alexis Blanco;32;Argentina;Delantero centro;Caracas FC;487;6;6;2;3;3;0;0;0;3;0;0;0;0;0;0;0;2;1;4;4;0;9;17;21;16;120;74;20;0;0;63;7;1;0
96309;897009;26788;Alexis Blanco;32;Argentina;Delantero centro;Caracas FC;162;2;2;0;3;1;1;1;0;2;0;0;0;0;0;0;0;3;0;3;4;0;2;6;7;9;32;17;9;0;0;22;1;0;0
94364;946014;27096;Miguel Curiel;32;Perú;Delantero centro;Cienciano;1054;19;11;4;37;18;12;7;3;11;3;5;6;0;0;0;7;9;0;15;1;0;38;18;52;32;225;146;60;5;2;132;13;2;0
269817;327319;24239;Leonardo Villalba;25;Argentina;Mediocentro ofensivo;PAS Lamia;144;6;1;0;3;1;2;0;0;4;0;0;1;0;0;0;0;4;0;1;0;0;1;3;1;8;61;37;20;0;3;39;0;0;0
537255;895364;27096;Gaspar Gentile;25;Argentina;Extremo izquierdo;U. San Martín;1647;20;20;3;47;23;15;9;2;15;1;3;38;0;0;0;13;29;13;5;16;1;35;49;9;114;434;304;133;18;7;342;38;3;0
84349;47413;27096;Luis Trujillo;29;Perú;Lateral izquierdo;Cienciano;1835;22;23;3;33;12;13;8;0;29;4;0;13;0;0;0;1;34;26;38;10;0;23;16;18;63;584;443;130;67;26;247;6;1;1
59947;38516;27096;Hervé Kambou;35;Costa de Marfil;Defensa central;Sport Huancayo;978;14;12;0;3;0;2;1;0;2;0;1;2;0;0;0;0;29;24;42;5;1;19;4;14;35;428;364;28;35;0;69;3;3;1
235508;982178;27096;Alexi Gómez;27;Perú;Lateral izquierdo;FBC Melgar;1121;19;11;1;14;2;8;4;0;15;4;0;17;0;1;1;4;23;14;11;10;0;36;27;7;66;569;431;140;30;15;289;29;9;0
63273;40927;27096;Reimond Manco;29;Perú;Mediocentro ofensivo;Atlético Grau;1691;21;21;1;24;8;12;4;3;47;7;0;46;1;0;0;4;5;9;3;5;0;13;58;7;108;703;514;207;46;17;373;36;2;0
99329;46971;27096;Carlos Neumann;34;Paraguay;Delantero centro;Sport Huancayo;1091;21;11;3;38;9;20;9;1;15;1;6;3;1;1;0;12;4;2;18;2;0;15;26;54;28;269;181;84;5;0;129;13;2;0
63451;26176;27096;Damián Ísmodes;31;Perú;Extremo derecho;Cienciano;741;10;9;2;15;3;7;5;1;12;4;2;17;0;2;2;5;5;6;1;4;0;26;37;6;58;155;120;43;6;5;109;13;2;0
89576;819124;27096;Jonathan Ávila;28;Colombia;Defensa central;Atlético Grau;1298;15;17;3;12;6;5;1;1;2;0;1;0;0;0;0;2;23;45;66;11;1;22;12;33;34;468;378;34;47;0;106;2;9;1
54594;790020;27096;Diego Manicero;35;Argentina;Mediocentro ofensivo;Carlos Stein;1980;23;24;6;59;23;21;15;8;48;4;2;16;1;2;2;1;11;9;4;12;0;24;55;9;82;717;509;226;56;33;391;25;3;0
375542;883766;27508;Jair Córdova;23;Perú;Delantero centro;Juan Aurich;71;4;0;1;2;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;3;1;24;15;8;1;0;10;1;0;0
366028;826376;27096;Axel Sánchez;23;Perú;Pivote;Atlético Grau;1314;19;16;1;7;2;5;0;1;8;0;0;11;0;0;0;0;42;24;18;24;0;25;14;11;66;633;537;90;47;1;142;13;1;1
250004;312270;27096;Édinson Chávez;26;Perú;Lateral derecho;Cusco FC;1513;17;18;0;8;1;7;0;1;15;3;0;15;0;0;0;0;46;45;24;16;0;31;16;10;77;640;498;133;45;3;241;12;2;0
483715;883812;27096;Renato Espinosa;21;Perú;Delantero centro;UTC;738;22;7;3;21;6;7;8;0;7;1;3;3;1;0;0;2;6;5;8;4;0;20;20;25;29;159;112;46;3;1;93;8;2;0
662706;1049077;27096;Sebastián Cavero;18;Perú;Lateral izquierdo;Alianza Lima;421;10;4;0;7;2;2;3;0;9;0;1;5;0;0;0;1;12;4;0;6;0;6;9;2;26;150;119;48;4;5;88;10;0;0
664863;957298;27096;Joseph Vega;25;Perú;Lateral izquierdo;Sport Huancayo;845;12;10;0;1;0;0;1;1;2;0;0;7;0;0;0;2;26;22;15;12;0;14;6;11;39;287;216;57;14;1;146;14;2;0
201043;358202;27096;Gianmarco Gambetta;29;Perú;Defensa central;Carlos Stein;957;11;10;0;3;1;1;1;0;0;0;2;3;0;0;0;0;20;20;57;7;0;22;6;31;29;418;310;28;51;0;122;4;3;0
524970;891996;26956;Iván Luquetta;24;Colombia;Delantero centro;Patriotas;69;4;0;0;3;0;2;1;0;2;0;0;2;0;0;0;1;0;0;0;1;0;0;1;1;3;9;6;2;0;0;9;2;0;0
489993;875661;27096;Jorge Toledo;24;Perú;Lateral derecho;Cusco FC;781;10;10;0;4;0;4;0;2;9;2;0;10;1;0;0;0;22;17;17;1;2;12;5;8;37;353;272;56;28;6;132;14;1;0
439631;876929;22349;Kevin Quevedo;23;Perú;Extremo izquierdo;Goiás;2196;30;25;17;66;33;19;14;5;33;6;6;40;0;0;0;11;14;6;2;11;0;34;58;11;111;551;441;194;12;17;334;40;6;0
441758;879621;27096;José Luján;23;Perú;Defensa central;U. San Martín;1826;21;22;0;9;2;6;1;0;2;0;2;2;0;0;0;1;29;39;87;8;1;24;11;45;40;891;709;60;99;1;208;4;2;1
72975;34005;27096;Ricardo Farro;35;Perú;Portero;Cusco FC;252;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;53;31;3;22;0;22;0;1;0
582319;924932;27096;Alejandro Ramos;21;Perú;Lateral derecho;Alianza UDH;1545;18;18;1;9;4;3;2;2;13;3;2;18;0;0;0;0;34;22;29;13;0;34;11;10;63;664;484;98;25;15;332;22;4;1
610248;943995;34618;Fabio Pereyra;30;Argentina;Defensa central;Arsenal;900;10;10;0;2;1;1;0;0;0;0;0;1;0;0;0;1;8;10;70;5;0;5;5;32;14;345;248;17;48;0;104;2;1;0
491560;975540;27096;Freddy Oncoy;19;Perú;Mediocentro;Sport Boys;1199;19;13;0;6;1;2;3;0;9;0;0;4;0;0;0;0;20;9;12;7;0;20;6;18;29;442;357;114;20;2;118;9;2;0
582617;925154;27096;Sandro Rengifo;24;Perú;Extremo izquierdo;AD Cantolao;1572;22;20;0;22;3;15;4;1;32;2;4;42;4;0;0;7;24;5;3;21;0;35;55;4;120;358;248;102;15;14;326;60;1;2
94328;34031;27096;Mauricio Montes;38;Perú;Delantero centro;Ayacucho FC;1975;27;22;8;51;17;26;8;1;33;1;5;9;0;0;0;14;6;2;28;4;0;40;39;123;47;458;297;138;8;3;250;30;5;0
44603;26874;27096;Manuel Corrales;37;Perú;Lateral izquierdo;CA Mannucci;582;10;7;0;3;2;0;1;0;2;0;0;1;0;0;0;0;18;5;8;7;0;14;6;15;24;231;153;56;15;5;107;0;1;0
409092;926640;27096;Gonzalo Rizzo;24;Uruguay;Defensa central;CA Mannucci;1936;23;22;2;8;3;4;1;0;4;1;1;11;0;0;0;1;44;33;90;20;0;26;21;59;72;653;436;55;76;1;232;4;4;2
581201;924791;27096;Yorkman Tello;30;Perú;Pivote;Dep. Binacional;1913;22;22;2;11;2;6;3;0;13;0;2;7;0;0;0;0;61;23;14;27;0;40;22;10;90;1120;983;154;95;0;163;15;7;0
94444;162425;27096;Éder Hermoza;30;Perú;Portero;Sport Huancayo;180;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;32;20;2;9;0;13;0;0;0
325692;883404;27096;Federico Nicosia;30;Argentina;Portero;Sport Huancayo;450;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;1;0;0;0;4;1;100;48;1;32;0;54;0;0;0
325591;875662;27096;Kevin Ruiz;25;Perú;Extremo derecho;UTC;919;13;10;2;14;4;4;6;1;9;1;1;20;1;0;0;7;7;8;1;3;0;28;30;16;56;216;151;64;6;3;151;18;1;0
76942;108190;24002;Jonathan Lacerda;33;Uruguay;Defensa central;Salamanca CF ;996;12;12;0;3;1;1;1;0;1;1;1;1;0;0;0;0;9;4;40;2;0;13;3;8;12;278;205;14;26;0;79;2;5;0
53847;31175;20160;Hernán Barcos;36;Argentina;Delantero centro;FC Messina;1740;20;20;7;57;27;22;8;2;16;4;8;18;0;3;2;10;16;3;21;14;0;33;34;45;65;501;343;125;17;4;279;27;7;0
53847;31175;24014;Hernán Barcos;36;Argentina;Delantero centro;FC Messina;1412;22;16;4;52;23;18;11;3;23;4;5;12;0;1;1;11;4;0;12;9;0;31;17;24;32;361;241;135;17;2;211;25;4;0
16649;2511;23682;Jefferson Farfán;35;Perú;Extremo derecho;Sin equipo;75;3;0;1;3;1;2;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;3;1;3;2;19;12;11;0;0;10;1;2;0
320749;385418;27096;Joaquín Aguirre;24;Perú;Lateral izquierdo;Carlos Stein;1658;20;20;1;13;2;5;6;2;19;2;1;13;0;0;0;1;30;34;34;20;0;34;20;11;62;681;491;143;51;13;276;6;5;0
95852;123238;27096;Luis Álvarez;30;Perú;Pivote;Ayacucho FC;1193;20;12;1;12;3;5;4;0;13;2;0;3;0;0;0;0;16;16;9;13;0;17;7;11;26;535;436;107;29;1;130;8;2;0
76605;107591;22349;Gonzalo Godoy;32;Uruguay;Defensa central;The Strongest;2210;25;25;0;10;3;5;2;0;1;1;4;1;0;0;0;3;35;23;67;19;2;33;16;30;52;853;719;48;73;1;163;5;6;1
30543;13527;27096;Alberto Rodríguez;36;Perú;Defensa central;Alianza Lima;831;12;10;0;2;0;2;0;0;1;0;0;4;0;0;0;0;7;17;36;2;1;15;14;28;24;437;359;20;41;0;85;1;2;1
94820;125100;22349;Jesús Arismendi;33;Perú;Lateral derecho;CA Mannucci;2228;27;24;2;15;7;6;2;1;10;1;3;7;0;0;0;2;36;29;50;19;1;34;10;28;53;771;621;123;48;7;247;4;6;1
325706;883389;27096;Diego Ramírez;25;Perú;Mediocentro;Atlético Grau;127;4;2;0;4;1;2;1;0;2;0;0;2;0;0;0;0;1;0;2;2;0;2;3;0;6;65;55;14;2;0;23;3;0;0
140003;339523;20160;Anier Figueroa;32;Colombia;Defensa central;Royal Pari ;1349;19;14;0;3;1;2;0;0;1;0;0;5;0;0;0;1;25;15;61;7;0;16;13;26;41;462;350;30;38;0;127;4;3;0
106283;220935;27096;Edson Aubert;31;Perú;Pivote;FBC Melgar;1255;23;16;0;25;9;12;4;1;15;2;1;5;0;0;0;0;26;20;11;25;0;30;10;13;40;870;709;176;83;10;239;15;2;0
528367;893067;27096;Marco Saravia;21;Perú;Defensa central;Dep. Municipal;1379;16;18;1;8;2;6;0;0;0;0;0;1;1;0;0;0;14;31;67;3;1;17;19;36;32;518;389;31;49;0;136;3;5;0
72984;34033;26956;Roberto Ovelar;34;Paraguay;Delantero centro;Once Caldas;1438;18;17;6;60;22;26;12;2;24;3;4;31;0;2;2;8;9;5;20;8;0;27;47;46;84;448;323;132;22;0;223;19;5;0
202140;805681;26956;Jhony Galli;30;Uruguay;Pivote;Once Caldas;301;11;4;0;0;0;0;0;0;2;0;0;4;0;0;0;0;9;8;1;11;0;7;9;7;22;167;134;25;8;0;47;5;3;0
368844;924924;27096;Carlos Neyra;25;Perú;Lateral derecho;FBC Melgar;1525;19;17;0;4;1;3;0;2;14;1;0;7;0;0;0;1;42;21;20;19;0;33;31;8;80;645;519;131;42;12;216;9;6;0
