tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
740619;1050816;35813;Aryan Romaní;19;Perú;Extremo derecho;Sport. Cristal;150;5;1;0;4;1;2;1;0;1;0;0;2;0;0;0;0;0;0;1;4;0;0;3;1;5;35;26;8;4;1;21;1;0;0
267549;589438;35813;Saúl Salas;26;Perú;Defensa central;U. San Martín;1310;18;15;0;5;1;3;1;0;4;0;1;9;0;0;0;0;45;37;51;10;0;30;23;29;75;429;292;69;38;11;207;6;5;3
325709;883309;35813;Steven Rivadeneyra;26;Perú;Portero;Alianza Lima;540;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;1;2;2;122;63;5;37;0;63;0;0;0
662699;973664;35813;Yuriel Celi;19;Perú;Mediocentro ofensivo;AD Cantolao;1313;18;15;2;24;9;9;6;3;17;4;2;17;0;1;1;0;11;6;10;8;0;27;41;17;69;516;398;132;28;9;226;14;7;0
119365;882851;35813;Joazhiño Arroé;29;Perú;Mediocentro ofensivo;Sport Huancayo;653;11;7;0;14;2;9;3;1;6;0;1;6;0;0;0;1;3;1;3;4;0;6;13;1;22;273;228;84;12;4;88;7;1;1
343593;896749;36546;Nicolás Olivera;28;Uruguay;Defensa central;Cusco FC;2264;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1
454926;846374;35813;Junior Morales;25;Perú;Defensa central;UTC;165;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;10;1;0;5;4;1;5;35;24;5;5;0;15;0;0;0
304322;777269;37238;Diego Chávez;26;México;Delantero centro;Toluca;373;10;1;2;13;6;6;1;0;3;0;2;2;0;0;0;2;7;5;3;3;0;14;3;6;12;87;62;19;3;0;46;5;3;0
481192;876304;36048;Luis Haquín;23;Bolivia;Defensa central;Club Puebla;1305;15;15;1;4;2;2;0;0;3;0;0;7;0;0;0;1;11;23;38;2;0;14;1;26;19;375;268;44;47;0;121;5;2;0
368844;924924;35813;Carlos Neyra;26;Perú;Lateral derecho;Dep. Municipal;996;14;12;0;3;1;2;0;0;4;1;0;2;0;0;0;2;29;14;15;4;0;20;24;5;55;377;280;63;26;4;157;4;6;0
662705;989259;35813;Mathías Llontop;19;Perú;Lateral izquierdo;U. San Martín;196;3;2;0;1;0;0;1;0;1;0;0;0;0;0;0;0;3;4;10;0;0;2;1;3;4;43;30;2;4;0;20;0;0;0
180911;789965;36048;João Ortiz;30;Perú;Lateral izquierdo;Melipilla;663;12;9;0;5;0;3;2;2;12;3;1;8;0;0;0;0;15;8;7;4;0;4;10;10;33;235;167;30;13;13;133;3;0;0
458461;1020999;35813;José Rivera;24;Perú;Delantero centro;Cusco FC;1387;18;17;3;31;14;11;6;2;18;2;2;25;0;0;0;6;21;8;4;5;0;23;25;8;71;333;284;105;9;1;140;26;2;0
140931;107596;35235;John Narváez;30;Ecuador;Defensa central;Deportes Tolima;1109;16;12;1;4;1;2;1;0;8;1;0;7;0;0;0;0;18;17;16;7;0;23;4;20;29;378;284;37;25;0;138;9;2;0
140931;107596;37473;John Narváez;30;Ecuador;Defensa central;Deportes Tolima;90;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;1;0;0;0;2;3;47;39;4;4;0;8;0;0;0
483713;882860;35813;Luis Carranza;22;Perú;Extremo derecho;Ayacucho FC;375;16;1;1;14;4;6;4;2;14;2;1;14;1;0;0;1;6;1;0;4;0;13;14;1;34;139;108;60;7;11;85;10;1;0
621023;975924;35813;José Inga;21;Perú;Pivote;Sport. Cristal;1890;26;23;0;14;3;8;3;1;6;0;0;14;0;0;0;0;39;23;18;18;0;34;46;19;98;834;654;124;92;0;233;15;4;0
400254;846749;27591;Alexander Lecaros;21;Perú;Extremo izquierdo;Sin equipo;260;11;1;0;6;2;0;4;0;3;1;0;9;1;0;0;1;2;1;0;1;0;2;12;3;23;110;91;44;1;3;54;6;0;0
357124;805366;35813;Oshiro Takeuchi;26;Perú;Extremo derecho;Cienciano;462;15;4;0;11;2;5;4;0;5;0;1;5;1;0;0;4;4;4;4;1;0;11;11;7;20;125;95;26;2;2;64;5;1;0
178104;340349;35813;Gabriel Leyes;31;Uruguay;Delantero centro;AD Cantolao;1847;22;22;11;48;27;12;9;1;13;2;9;12;1;3;1;19;19;0;20;8;1;60;39;86;67;433;266;92;17;1;275;39;6;1
285561;873698;35813;José Lozada;29;Perú;Portero;AD Cantolao;315;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;100;47;4;25;0;55;0;0;0
82577;38024;35813;Julio Landauri;35;Perú;Extremo izquierdo;Alianza UDH;1127;16;18;1;11;2;5;4;0;11;1;1;6;0;0;0;1;24;8;8;12;0;9;27;4;57;411;303;84;19;10;191;10;3;0
94447;960216;35813;Jorge Molina;34;Perú;Pivote;Cienciano;802;13;10;0;10;0;7;3;0;3;0;0;1;0;0;0;0;26;16;19;14;0;26;6;19;33;361;297;53;20;0;69;0;7;0
390609;868711;35813;Eduardo Rabanal;24;Perú;Lateral derecho;CA Mannucci;1174;15;14;0;5;0;3;2;1;10;1;0;4;0;0;0;3;17;26;16;7;0;8;8;15;29;446;324;63;30;7;210;10;1;2
123418;107388;35813;Óscar Vílchez;35;Perú;Mediocentro;Alianza UDH;742;14;7;0;8;0;6;2;0;4;0;0;5;0;0;0;0;9;11;8;11;0;14;18;3;32;375;308;75;35;1;84;5;0;0
63451;26176;35813;Damián Ísmodes;32;Perú;Extremo derecho;Alianza UDH;591;12;8;2;4;3;0;1;0;5;0;0;6;0;0;0;1;10;4;4;3;0;16;13;5;29;146;119;23;3;4;91;13;3;0
686154;973658;35813;Luis Valverde;21;Perú;Defensa central;Universitario;225;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;3;12;2;1;3;2;3;4;94;74;11;10;0;29;1;2;0
484949;883734;35813;Víctor Salas;28;Perú;Defensa central;AD Cantolao;267;4;3;0;1;0;0;1;0;1;0;0;1;0;0;0;0;6;2;5;3;0;6;1;7;8;97;60;13;18;0;45;0;1;1
82570;924643;35813;John Fajardo;32;Perú;Defensa central;Dep. Binacional;1465;18;17;0;3;0;2;1;0;5;0;0;2;0;0;0;0;14;30;71;14;0;7;6;31;22;591;418;55;75;0;196;0;0;0
653689;973635;35813;Felipe Mesones;26;Perú;Lateral izquierdo;Dep. Binacional;739;13;9;0;11;3;5;3;0;3;1;1;1;0;0;0;2;10;10;11;5;0;11;3;11;14;247;186;29;14;2;76;1;2;0
621031;944073;35813;Michel Rasmussen;21;Perú;Extremo derecho;FBC Melgar;205;7;2;0;5;1;2;2;1;4;1;0;1;0;0;0;2;1;2;3;0;0;3;3;3;5;60;41;13;2;1;32;2;1;0
375178;805270;35813;Paolo Fuentes;25;Perú;Defensa central;Sport Boys;1141;14;13;0;9;1;4;4;0;3;0;0;5;0;0;0;1;15;23;49;4;1;14;16;36;35;505;402;34;69;0;123;3;5;0
214719;220929;35813;Carlos Beltrán;30;Argentina;Pivote;Ayacucho FC;1421;18;16;1;29;7;17;5;0;6;0;1;3;0;0;0;1;26;16;47;15;1;57;26;72;53;607;447;96;61;2;185;6;9;0
170616;176289;35813;Ángel Romero;30;Perú;Pivote;Dep. Binacional;1433;21;17;0;12;5;6;1;0;12;2;2;10;0;0;0;1;48;21;23;11;1;40;9;22;65;617;495;113;38;1;152;7;7;1
260324;339163;35813;Josué Estrada;26;Perú;Lateral derecho;UTC;1840;22;23;3;32;6;17;9;1;28;3;0;17;0;0;0;1;43;41;42;13;0;30;20;43;80;641;408;139;64;29;468;22;7;1
342051;846373;35813;Patrick Zubczuk;26;Perú;Portero;Universitario;373;5;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;8;0;0;0;3;2;2;152;89;11;33;0;63;0;1;0
662696;1107893;35813;José Soto;19;Perú;Lateral izquierdo;Universitario;180;3;3;0;0;0;0;0;0;3;0;0;3;0;0;0;0;4;3;1;1;0;4;0;1;7;48;35;10;2;1;30;2;0;0
292729;384658;35813;Alexis Cossio;26;Perú;Lateral izquierdo;Dep. Municipal;911;12;10;0;12;4;4;4;1;12;0;1;8;0;0;0;2;25;15;14;3;0;12;21;13;53;256;201;48;7;17;143;13;3;0
94761;883299;35813;Janio Pósito;31;Perú;Delantero centro;Cusco FC;1352;25;13;5;35;14;13;8;1;17;3;2;5;0;0;0;14;9;6;14;3;0;20;24;46;35;361;260;132;10;0;173;15;3;0
72971;26172;35813;Jair Céspedes;37;Perú;Lateral izquierdo;Cusco FC;1379;16;17;1;9;3;6;0;2;12;1;1;9;0;0;0;0;16;29;34;6;0;3;13;17;38;512;402;101;34;13;188;13;0;0
178893;590310;35813;Víctor Cedrón;27;Perú;Mediocentro ofensivo;Cusco FC;1076;19;13;3;30;10;8;12;1;16;4;0;19;0;0;0;0;22;10;1;7;0;20;30;18;71;504;376;155;24;12;244;20;3;0
106283;220935;35813;Edson Aubert;32;Perú;Pivote;Cusco FC;1347;24;17;4;24;12;5;7;1;13;2;1;12;0;2;1;0;29;23;14;12;0;25;14;10;55;840;666;153;104;10;245;8;2;0
242546;1100345;35235;Yonatan Murillo;28;Colombia;Defensa central;Patriotas;1516;17;17;1;9;3;3;3;2;8;4;1;8;0;0;0;2;43;45;55;20;0;18;10;23;61;548;408;50;48;4;214;8;1;0
242546;1100345;37473;Yonatan Murillo;28;Colombia;Defensa central;Patriotas;1261;15;14;0;14;2;8;4;0;2;0;0;1;0;0;0;1;31;32;65;8;1;17;5;30;37;498;398;32;59;0;117;2;1;1
832217;1086281;35813;Yimy Gamero;19;Perú;Pivote;FBC Melgar;114;2;1;0;0;0;0;0;0;2;0;0;2;0;0;0;0;4;4;0;1;0;0;3;2;9;61;51;13;0;0;17;0;0;0
662693;978557;35813;Diego Enríquez;19;Perú;Portero;Sport. Cristal;990;11;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;1;0;1;223;150;13;56;0;76;0;1;0
