tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
375353;1131302;22349;Cristian Mejía;26;Perú;Mediocentro;Ayacucho FC;1961.0;29.0;23.0;1.0;38.0;10.0;19.0;9.0;0.0;30.0;1.0;0.0;22.0;0.0;0.0;0.0;11.0;30.0;13.0;8.0;21.0;2.0;46.0;24.0;25.0;75.0;607.0;484.0;157.0;22.0;4.0;244.0;29.0;4.0;0.0
260105;805336;22349;Ronald Ruiz;31;Perú;Portero;Unión Comercio;1080.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;0.0;1.0;260.0;176.0;10.0;76.0;0.0;85.0;0.0;0.0;0.0
653365;804780;22349;Camilo Jiménez;22;Perú;Defensa central;CA Mannucci;1703.0;20.0;19.0;1.0;6.0;1.0;4.0;1.0;0.0;6.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;23.0;29.0;100.0;13.0;0.0;21.0;10.0;28.0;36.0;564.0;415.0;47.0;58.0;1.0;167.0;1.0;4.0;1.0
330687;790021;22349;Carlos Grados;24;Perú;Portero;Ayacucho FC;1118.0;13.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;2.0;1.0;2.0;247.0;183.0;12.0;76.0;0.0;67.0;0.0;1.0;0.0
271676;590468;22349;Jeremy Rostaing;24;Perú;Lateral derecho;César Vallejo;1140.0;15.0;14.0;1.0;8.0;2.0;5.0;1.0;0.0;10.0;1.0;0.0;6.0;0.0;0.0;0.0;3.0;23.0;24.0;37.0;19.0;0.0;25.0;13.0;20.0;41.0;551.0;415.0;95.0;31.0;2.0;188.0;8.0;4.0;0.0
208729;285371;24239;Janeiler Rivas;31;Colombia;Defensa central;Sin equipo;76.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;12.0;10.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
125481;789932;22349;Sebastián Gularte;29;Uruguay;Delantero centro;Unión Comercio;2214.0;28.0;26.0;12.0;91.0;42.0;40.0;9.0;1.0;23.0;5.0;14.0;11.0;0.0;2.0;2.0;30.0;7.0;4.0;32.0;11.0;0.0;51.0;44.0;119.0;61.0;457.0;325.0;134.0;4.0;1.0;220.0;22.0;5.0;0.0
563397;922874;22349;Anthony Osorio;21;Perú;Delantero centro;Universitario;1015.0;25.0;11.0;2.0;20.0;6.0;11.0;3.0;0.0;12.0;1.0;4.0;8.0;0.0;0.0;0.0;1.0;7.0;3.0;10.0;7.0;0.0;23.0;15.0;25.0;28.0;218.0;170.0;57.0;7.0;1.0;100.0;16.0;3.0;1.0
124747;789238;20160;Johan Arango;28;Colombia;Extremo izquierdo;Correcaminos;868.0;14.0;9.0;3.0;28.0;10.0;11.0;7.0;2.0;16.0;2.0;3.0;23.0;0.0;1.0;1.0;6.0;15.0;4.0;2.0;12.0;0.0;32.0;27.0;4.0;65.0;255.0;185.0;89.0;7.0;13.0;199.0;22.0;2.0;0.0
124747;789238;17906;Johan Arango;28;Colombia;Extremo izquierdo;Correcaminos;770.0;11.0;8.0;1.0;24.0;8.0;11.0;5.0;0.0;23.0;2.0;1.0;7.0;0.0;0.0;0.0;2.0;17.0;5.0;3.0;8.0;0.0;22.0;20.0;6.0;42.0;244.0;172.0;83.0;7.0;15.0;166.0;42.0;4.0;0.0
74521;73331;22349;Dahwling Leudo;29;Colombia;Mediocentro;FBC Melgar;1944.0;25.0;22.0;1.0;25.0;7.0;16.0;2.0;1.0;20.0;3.0;7.0;5.0;1.0;0.0;0.0;1.0;31.0;22.0;31.0;16.0;0.0;39.0;24.0;46.0;58.0;897.0;759.0;181.0;56.0;2.0;191.0;9.0;3.0;0.0
82570;924643;22349;John Fajardo;30;Perú;Defensa central;Sport Huancayo;1369.0;18.0;15.0;0.0;6.0;1.0;4.0;1.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;16.0;24.0;54.0;3.0;0.0;3.0;6.0;21.0;27.0;592.0;499.0;46.0;62.0;0.0;103.0;4.0;1.0;0.0
491563;973562;22349;Mauricio Matzuda;19;Perú;Extremo derecho;Alianza Lima;273.0;4.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;3.0;6.0;2.0;14.0;57.0;47.0;16.0;0.0;3.0;33.0;4.0;0.0;0.0
639462;936762;22349;Pablo Labrín;19;Perú;Mediocentro ofensivo;FBC Melgar;64.0;2.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;24.0;21.0;6.0;2.0;1.0;10.0;0.0;1.0;0.0
170616;176289;22349;Ángel Romero;28;Perú;Pivote;FBC Melgar;1171.0;21.0;13.0;0.0;9.0;3.0;5.0;1.0;0.0;5.0;0.0;1.0;8.0;0.0;0.0;0.0;1.0;31.0;14.0;27.0;15.0;2.0;37.0;26.0;31.0;62.0;542.0;445.0;56.0;23.0;0.0;125.0;9.0;10.0;0.0
211417;18305;22349;José Canova;26;Perú;Defensa central;Cusco FC;954.0;12.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;5.0;29.0;3.0;0.0;7.0;3.0;18.0;15.0;391.0;332.0;23.0;26.0;0.0;61.0;0.0;3.0;0.0
51225;35621;22349;Hernán Rengifo;36;Perú;Delantero centro;Cusco FC;1300.0;28.0;12.0;3.0;38.0;14.0;22.0;2.0;2.0;23.0;3.0;9.0;3.0;1.0;0.0;0.0;14.0;8.0;1.0;10.0;5.0;0.0;16.0;28.0;60.0;36.0;270.0;180.0;82.0;5.0;0.0;128.0;7.0;3.0;0.0
87376;876836;19990;Enzo Maidana;31;Argentina;Delantero centro;Nacional Potosí;143.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;3.0;2.0;3.0;4.0;24.0;14.0;2.0;0.0;0.0;14.0;1.0;0.0;0.0
100197;162603;22349;Juan Morales;30;Perú;Pivote;Unión Comercio;2542.0;29.0;29.0;0.0;10.0;2.0;6.0;2.0;0.0;21.0;2.0;1.0;29.0;0.0;0.0;0.0;0.0;94.0;48.0;29.0;41.0;1.0;65.0;52.0;51.0;173.0;1235.0;1061.0;185.0;55.0;4.0;244.0;23.0;7.0;1.0
224685;883391;22349;Ederson Mogollón;26;Perú;Defensa central;AD Cantolao;2404.0;27.0;27.0;1.0;9.0;2.0;5.0;2.0;0.0;6.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;43.0;53.0;136.0;15.0;1.0;41.0;14.0;45.0;64.0;770.0;555.0;49.0;85.0;2.0;244.0;10.0;5.0;1.0
601307;941867;22349;Mario Ramírez;29;Colombia;Mediocentro ofensivo;Pirata FC;1804.0;26.0;21.0;4.0;29.0;11.0;14.0;4.0;0.0;44.0;3.0;2.0;49.0;1.0;0.0;0.0;0.0;18.0;8.0;9.0;23.0;0.0;28.0;75.0;19.0;141.0;872.0;706.0;236.0;54.0;28.0;343.0;44.0;3.0;2.0
265236;879627;22349;Juan Tuesta;25;Perú;Pivote;Cusco FC;224.0;6.0;2.0;1.0;3.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;5.0;3.0;5.0;0.0;5.0;3.0;2.0;7.0;84.0;72.0;15.0;5.0;0.0;24.0;3.0;0.0;0.0
68542;83700;22349;Germán Pacheco;28;Argentina;Mediocentro ofensivo;LDU Portoviejo;1667.0;28.0;21.0;6.0;72.0;23.0;24.0;25.0;7.0;39.0;5.0;2.0;20.0;0.0;1.0;0.0;3.0;4.0;8.0;3.0;16.0;0.0;12.0;24.0;4.0;48.0;770.0;595.0;252.0;42.0;16.0;344.0;34.0;2.0;0.0
656061;977086;22349;Cristian Carbajal;19;Perú;Lateral izquierdo;Sport. Cristal;992.0;12.0;11.0;1.0;6.0;2.0;3.0;1.0;1.0;8.0;3.0;1.0;6.0;0.0;0.0;0.0;1.0;25.0;20.0;26.0;13.0;0.0;16.0;14.0;10.0;45.0;344.0;264.0;51.0;29.0;2.0;156.0;6.0;2.0;0.0
501653;874983;22349;Flavio Gómez;22;Perú;Extremo derecho;Sport. Cristal;716.0;14.0;7.0;0.0;21.0;5.0;12.0;4.0;3.0;15.0;3.0;2.0;12.0;1.0;0.0;0.0;4.0;18.0;5.0;2.0;11.0;0.0;16.0;18.0;5.0;48.0;252.0;210.0;93.0;6.0;1.0;118.0;13.0;2.0;0.0
147482;180055;22349;Cristian Lasso;28;Colombia;Extremo derecho;AD Cantolao;2294.0;30.0;30.0;4.0;43.0;14.0;23.0;6.0;4.0;23.0;5.0;6.0;47.0;1.0;0.0;0.0;19.0;21.0;8.0;9.0;15.0;1.0;52.0;54.0;37.0;121.0;506.0;384.0;172.0;12.0;8.0;309.0;57.0;5.0;0.0
332097;805054;22349;Maelo Reátegui;24;Perú;Defensa central;Sport Boys;233.0;4.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;9.0;4.0;0.0;4.0;0.0;3.0;9.0;92.0;79.0;4.0;5.0;0.0;17.0;1.0;0.0;2.0
434562;883279;22349;Ronaldo Andía;21;Perú;Lateral derecho;Pirata FC;1284.0;17.0;16.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;2.0;0.0;5.0;0.0;0.0;0.0;2.0;31.0;26.0;12.0;15.0;0.0;25.0;11.0;9.0;47.0;429.0;355.0;84.0;12.0;3.0;134.0;12.0;2.0;1.0
653482;975238;22349;Carlos Canales;27;Perú;Pivote;Pirata FC;1942.0;28.0;21.0;1.0;17.0;4.0;10.0;3.0;1.0;14.0;4.0;0.0;33.0;0.0;0.0;0.0;0.0;51.0;13.0;13.0;34.0;1.0;29.0;49.0;21.0;132.0;924.0;790.0;173.0;45.0;0.0;228.0;33.0;1.0;0.0
73631;34367;19990;Bernardo Medina;31;Paraguay;Portero;CD Capiatá;180.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;2.0;46.0;24.0;1.0;13.0;0.0;22.0;0.0;0.0;0.0
357124;805366;22349;Oshiro Takeuchi;24;Perú;Extremo derecho;Sport Huancayo;753.0;16.0;8.0;3.0;23.0;7.0;11.0;5.0;0.0;5.0;0.0;3.0;14.0;1.0;1.0;0.0;7.0;3.0;2.0;11.0;2.0;0.0;18.0;12.0;14.0;29.0;202.0;153.0;59.0;7.0;1.0;116.0;20.0;1.0;0.0
477383;883388;22349;Jeferson Collazos;28;Colombia;Delantero centro;Dep. Binacional;1184.0;22.0;13.0;7.0;48.0;15.0;21.0;12.0;3.0;16.0;2.0;6.0;9.0;1.0;1.0;1.0;19.0;4.0;0.0;6.0;2.0;0.0;23.0;14.0;44.0;26.0;194.0;140.0;71.0;3.0;1.0;117.0;16.0;2.0;1.0
224683;1022066;22349;Neil Marcos;27;Perú;Pivote;Unión Comercio;853.0;13.0;10.0;0.0;9.0;3.0;4.0;2.0;1.0;9.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;11.0;11.0;5.0;9.0;0.0;24.0;33.0;9.0;48.0;601.0;527.0;90.0;45.0;2.0;93.0;4.0;4.0;0.0
89576;819124;20160;Jonathan Ávila;27;Colombia;Defensa central;A. Bucaramanga;336.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;8.0;13.0;3.0;3.0;9.0;1.0;8.0;4.0;176.0;148.0;5.0;11.0;0.0;33.0;1.0;2.0;0.0
89576;819124;24014;Jonathan Ávila;27;Colombia;Defensa central;A. Bucaramanga;485.0;7.0;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;8.0;27.0;3.0;1.0;9.0;4.0;14.0;11.0;166.0;136.0;11.0;12.0;0.0;30.0;0.0;3.0;0.0
330690;805068;22349;Enmanuel Páucar;22;Perú;Pivote;Universitario;1282.0;16.0;15.0;0.0;9.0;3.0;2.0;4.0;1.0;6.0;1.0;2.0;12.0;0.0;0.0;0.0;0.0;15.0;8.0;1.0;10.0;1.0;19.0;9.0;6.0;36.0;484.0;417.0;82.0;27.0;4.0;100.0;11.0;3.0;0.0
82567;47397;22349;Gary Correa;29;Perú;Extremo izquierdo;Universitario;675.0;18.0;7.0;2.0;12.0;6.0;4.0;2.0;0.0;11.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;7.0;8.0;0.0;7.0;8.0;6.0;13.0;208.0;150.0;56.0;9.0;3.0;131.0;13.0;2.0;0.0
202223;162713;20160;Delio Ojeda;33;Paraguay;Defensa central;Jaguares FC;1690.0;19.0;19.0;3.0;20.0;5.0;15.0;0.0;0.0;3.0;1.0;2.0;5.0;0.0;0.0;0.0;2.0;13.0;44.0;93.0;7.0;1.0;21.0;4.0;39.0;20.0;660.0;515.0;43.0;63.0;1.0;152.0;1.0;0.0;1.0
202223;162713;24014;Delio Ojeda;33;Paraguay;Defensa central;Jaguares FC;1222.0;14.0;14.0;0.0;15.0;3.0;10.0;2.0;0.0;7.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;7.0;25.0;42.0;9.0;0.0;20.0;7.0;33.0;14.0;498.0;387.0;34.0;37.0;1.0;117.0;1.0;0.0;0.0
422934;876931;22349;Erinson Ramírez;21;Perú;Mediocentro ofensivo;César Vallejo;455.0;8.0;6.0;0.0;15.0;3.0;11.0;1.0;0.0;7.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;2.0;11.0;1.0;17.0;166.0;118.0;46.0;3.0;4.0;97.0;8.0;0.0;0.0
250929;883298;22349;Paulo Goyoneche;26;Perú;Pivote;Cusco FC;687.0;15.0;6.0;0.0;4.0;1.0;2.0;1.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;22.0;10.0;13.0;10.0;0.0;16.0;7.0;8.0;30.0;384.0;333.0;55.0;31.0;0.0;65.0;4.0;5.0;1.0
90230;107307;22349;Salomón Libman;35;Perú;Portero;Sport Huancayo;810.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;2.0;1.0;180.0;112.0;15.0;61.0;0.0;69.0;0.0;1.0;0.0
94761;883299;22349;Janio Pósito;29;Perú;Delantero centro;FBC Melgar;1053.0;23.0;10.0;2.0;30.0;10.0;16.0;4.0;1.0;13.0;2.0;5.0;5.0;0.0;0.0;0.0;8.0;10.0;1.0;8.0;13.0;0.0;16.0;33.0;31.0;44.0;263.0;187.0;75.0;4.0;1.0;136.0;18.0;1.0;0.0
639467;924881;22349;Christian Vásquez;19;Perú;Lateral derecho;FBC Melgar;59.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;3.0;1.0;0.0;2.0;10.0;6.0;1.0;1.0;1.0;8.0;2.0;0.0;0.0
249977;883294;22349;Carlos Uribe;27;Perú;Pivote;Dep. Municipal;677.0;17.0;7.0;1.0;8.0;2.0;4.0;2.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;7.0;5.0;11.0;0.0;12.0;18.0;10.0;26.0;448.0;389.0;93.0;34.0;2.0;74.0;2.0;4.0;0.0
483715;883812;22349;Renato Espinosa;20;Perú;Delantero centro;Sport. Cristal;1326.0;22.0;16.0;4.0;30.0;15.0;12.0;3.0;2.0;9.0;1.0;6.0;8.0;0.0;2.0;2.0;19.0;8.0;7.0;12.0;10.0;0.0;26.0;15.0;26.0;26.0;289.0;210.0;72.0;11.0;4.0;145.0;9.0;1.0;0.0
260243;343633;22349;Gino Guerrero;26;Perú;Extremo izquierdo;Cusco FC;442.0;9.0;5.0;0.0;17.0;5.0;6.0;6.0;0.0;6.0;1.0;2.0;16.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;1.0;0.0;3.0;14.0;2.0;33.0;190.0;160.0;71.0;7.0;2.0;65.0;5.0;2.0;0.0
250915;358194;22349;Koichi Aparicio;27;Perú;Defensa central;Sport Huancayo;630.0;7.0;7.0;0.0;3.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;6.0;41.0;3.0;1.0;10.0;1.0;9.0;13.0;228.0;181.0;15.0;21.0;0.0;55.0;2.0;4.0;0.0
325667;901019;22349;Luis Iberico;21;Perú;Extremo izquierdo;FBC Melgar;200.0;9.0;1.0;0.0;6.0;2.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;2.0;2.0;0.0;8.0;6.0;7.0;5.0;63.0;46.0;23.0;0.0;0.0;33.0;6.0;0.0;0.0
473579;876928;22349;Luis Garro;22;Perú;Lateral derecho;Unión Comercio;2044.0;25.0;23.0;1.0;20.0;8.0;9.0;3.0;2.0;16.0;2.0;3.0;28.0;0.0;0.0;0.0;1.0;45.0;27.0;44.0;33.0;1.0;51.0;25.0;28.0;97.0;704.0;567.0;162.0;19.0;10.0;290.0;13.0;8.0;0.0
582318;924923;22349;Jhon Vega;24;Perú;Pivote;Sport Boys;1031.0;16.0;12.0;0.0;6.0;2.0;3.0;1.0;0.0;3.0;1.0;1.0;4.0;0.0;0.0;0.0;1.0;25.0;33.0;16.0;20.0;0.0;13.0;7.0;4.0;36.0;413.0;346.0;45.0;17.0;0.0;89.0;7.0;4.0;0.0
356221;790030;22349;Santiago Rebagliati;22;Perú;Delantero centro;Unión Comercio;67.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;3.0;2.0;14.0;11.0;3.0;1.0;0.0;6.0;0.0;0.0;0.0
94735;311734;22349;Marcos Delgado;31;Perú;Defensa central;Ayacucho FC;2280.0;27.0;27.0;1.0;24.0;8.0;14.0;2.0;0.0;12.0;1.0;2.0;10.0;0.0;0.0;0.0;3.0;62.0;47.0;126.0;45.0;1.0;63.0;20.0;58.0;88.0;923.0;632.0;111.0;145.0;10.0;376.0;7.0;10.0;0.0
149622;176285;22349;Werner Schuler;28;Perú;Defensa central;Universitario;171.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;15.0;1.0;1.0;1.0;2.0;6.0;3.0;65.0;51.0;4.0;10.0;0.0;15.0;0.0;1.0;0.0
490717;924783;22349;Jairo Concha;20;Perú;Mediocentro;Alianza Lima;1269.0;17.0;13.0;0.0;20.0;7.0;4.0;9.0;1.0;25.0;2.0;4.0;24.0;0.0;0.0;0.0;3.0;32.0;12.0;5.0;27.0;0.0;12.0;53.0;8.0;108.0;627.0;536.0;172.0;39.0;1.0;194.0;23.0;0.0;0.0
268806;924877;22349;Mario Tajima;26;Perú;Extremo derecho;CA Mannucci;1757.0;21.0;20.0;0.0;23.0;9.0;8.0;6.0;2.0;31.0;3.0;1.0;41.0;0.0;0.0;0.0;1.0;35.0;25.0;8.0;45.0;1.0;32.0;27.0;10.0;102.0;554.0;422.0;131.0;22.0;12.0;296.0;29.0;4.0;1.0
133737;992484;22349;Mario Ceballos;28;Perú;Delantero centro;Pirata FC;974.0;15.0;10.0;5.0;45.0;14.0;19.0;12.0;1.0;10.0;4.0;5.0;4.0;0.0;0.0;0.0;14.0;5.0;2.0;7.0;3.0;1.0;17.0;10.0;34.0;17.0;220.0;160.0;57.0;4.0;1.0;109.0;10.0;1.0;0.0
434955;883293;22349;Leonel Solís;22;Perú;Pivote;Pirata FC;442.0;14.0;2.0;0.0;4.0;2.0;1.0;1.0;0.0;5.0;1.0;1.0;4.0;0.0;0.0;0.0;1.0;5.0;3.0;5.0;1.0;0.0;8.0;13.0;3.0;21.0;195.0;162.0;40.0;7.0;1.0;57.0;12.0;1.0;0.0
330169;805451;22349;Jarlín Quintero;25;Colombia;Delantero centro;UTC;2081.0;31.0;24.0;8.0;61.0;21.0;28.0;12.0;4.0;21.0;6.0;10.0;48.0;1.0;1.0;1.0;14.0;7.0;2.0;12.0;6.0;0.0;56.0;41.0;41.0;91.0;321.0;246.0;128.0;13.0;3.0;342.0;91.0;5.0;1.0
296211;882909;19990;Federico Alonso;28;Uruguay;Defensa central;CA Cerro;180.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;4.0;20.0;2.0;0.0;6.0;4.0;9.0;7.0;70.0;47.0;7.0;7.0;0.0;24.0;0.0;1.0;0.0
73705;249599;22349;Donald Millán;33;Colombia;Mediocentro ofensivo;Dep. Binacional;2821.0;33.0;32.0;23.0;77.0;38.0;21.0;18.0;9.0;79.0;11.0;2.0;65.0;0.0;10.0;10.0;2.0;38.0;15.0;28.0;40.0;0.0;44.0;101.0;29.0;201.0;1373.0;1098.0;476.0;78.0;12.0;502.0;80.0;8.0;0.0
84506;47439;22349;Christian Ramos;30;Perú;Defensa central;Al-Nassr;1792.0;22.0;19.0;0.0;7.0;1.0;4.0;2.0;0.0;5.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;27.0;31.0;80.0;2.0;1.0;29.0;21.0;46.0;53.0;905.0;709.0;72.0;69.0;0.0;214.0;8.0;7.0;0.0
335217;883397;22349;Gerson Barreto;23;Perú;Mediocentro;AD Cantolao;1603.0;25.0;20.0;1.0;12.0;2.0;8.0;2.0;0.0;11.0;2.0;0.0;26.0;0.0;0.0;0.0;0.0;56.0;22.0;11.0;40.0;0.0;51.0;38.0;23.0;119.0;777.0;623.0;182.0;41.0;2.0;263.0;24.0;6.0;0.0
94450;994148;22349;Carlos Olascuaga;26;Perú;Extremo izquierdo;Sport Boys;212.0;11.0;1.0;0.0;5.0;0.0;3.0;2.0;1.0;4.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;7.0;0.0;7.0;6.0;2.0;18.0;78.0;58.0;28.0;3.0;1.0;47.0;5.0;3.0;0.0
